vehicle_id,driver_id,make,model,year,license_plate,vehicle_type,vehicle_category,capacity,created_at
2912,5786,TVS,King,2021,MH66AB4797,UberBlack,Auto,3,2023-02-25 03:06:40
2913,5788,TVS,King,2018,MH61AB4800,UberBlack,Auto,6,2022-12-03 15:52:52
2914,5791,Honda,i20,2019,MH23AB4451,UberX,Car,5,2023-01-03 22:42:24
2915,5792,TVS,Ape,2021,MH73AB2108,UberBlack,Auto,2,2024-12-10 00:18:38
2916,5796,Maruti,Dzire,2015,MH54AB5813,UberX,Car,6,2024-06-29 14:52:21
2917,5799,Piaggio,King,2017,MH55AB2110,UberX,Auto,1,2023-03-23 16:18:10
2918,5800,Piaggio,RE,2018,MH55AB5918,UberBlack,Auto,1,2024-09-25 16:57:27
2919,5801,TVS,RE,2019,MH18AB3972,UberPool,Auto,5,2024-11-12 12:45:24
2920,5803,Honda,Activa,2015,MH97AB4739,UberX,Bike,2,2023-09-13 00:59:37
2921,5805,Honda,i20,2022,MH96AB7860,UberPool,Car,4,2023-06-19 10:12:41
2922,5806,Hero,Classic 350,2017,MH77AB6245,UberX,Bike,2,2024-01-02 12:05:23
2923,5807,Hyundai,Swift,2018,MH82AB8706,UberBlack,Car,2,2025-03-28 21:28:26
2924,5809,TVS,King,2019,MH95AB4185,UberX,Auto,5,2024-07-31 02:23:05
2925,5810,Honda,Dzire,2021,MH40AB3639,UberBlack,Car,5,2025-03-24 09:47:27
2926,5811,Bajaj,Ape,2022,MH11AB3955,UberPool,Auto,4,2025-06-03 19:46:53
2927,5814,Honda,Dzire,2015,MH70AB3005,UberPool,Car,3,2022-10-17 16:03:54
2928,5819,Bajaj,Ape,2020,MH25AB4644,UberX,Auto,1,2023-06-02 10:06:34
2929,5821,Tata,i20,2021,MH17AB6588,UberPool,Car,4,2024-03-09 16:39:13
2930,5824,Royal Enfield,Classic 350,2016,MH85AB3237,UberBlack,Bike,2,2024-03-20 19:59:05
2931,5827,Piaggio,Ape,2017,MH14AB4730,UberX,Auto,2,2024-01-22 20:41:23
2932,5829,TVS,King,2022,MH44AB1548,UberPool,Auto,5,2023-01-22 08:50:46
2933,5830,Bajaj,RE,2015,MH36AB7842,UberX,Auto,4,2022-11-22 04:22:50
2934,5831,Royal Enfield,Activa,2022,MH24AB3781,UberPool,Bike,2,2024-05-18 06:52:53
2935,5833,TVS,Ape,2017,MH58AB6302,UberPool,Auto,4,2025-02-19 11:26:28
2936,5834,Toyota,WagonR,2019,MH83AB7786,UberPool,Car,3,2025-02-25 17:16:38
2937,5835,TVS,RE,2019,MH50AB4749,UberPool,Auto,3,2024-09-21 18:10:58
2938,5836,Hyundai,WagonR,2019,MH48AB9490,UberBlack,Car,2,2024-05-22 10:30:44
2939,5838,Bajaj,Classic 350,2015,MH24AB9529,UberPool,Bike,2,2022-08-11 03:50:17
2940,5840,Maruti,Swift,2020,MH65AB8804,UberX,Car,2,2024-09-09 06:57:38
2941,5841,TVS,RE,2020,MH68AB8009,UberPool,Auto,6,2024-09-11 13:34:47
2942,5846,Royal Enfield,Splendor,2020,MH17AB7778,UberBlack,Bike,2,2025-05-03 15:27:15
2943,5848,Honda,i20,2018,MH74AB4432,UberX,Car,5,2024-10-22 22:09:11
2944,5849,Hyundai,WagonR,2020,MH99AB1991,UberX,Car,4,2025-08-04 04:27:31
2945,5852,Honda,Classic 350,2015,MH41AB5902,UberBlack,Bike,2,2023-11-13 03:52:59
2946,5853,TVS,King,2018,MH98AB4949,UberX,Auto,5,2022-09-18 19:37:17
2947,5855,Bajaj,RE,2019,MH89AB6891,UberX,Auto,3,2023-07-23 12:27:19
2948,5857,Royal Enfield,Splendor,2020,MH19AB6190,UberPool,Bike,2,2023-01-22 07:48:50
2949,5858,TVS,Ape,2017,MH61AB4151,UberBlack,Auto,5,2025-06-18 17:28:32
2950,5859,Toyota,Dzire,2019,MH96AB3381,UberPool,Car,1,2022-09-21 09:56:23
2951,5861,Hero,Activa,2021,MH30AB9376,UberBlack,Bike,2,2024-03-08 07:51:33
2952,5862,Honda,Classic 350,2019,MH71AB7847,UberBlack,Bike,2,2025-03-01 00:57:29
2953,5864,Toyota,Ertiga,2022,MH13AB4426,UberBlack,Car,5,2025-06-19 13:30:33
2954,5868,TVS,Classic 350,2023,MH66AB4037,UberPool,Bike,2,2024-01-06 13:11:37
2955,5870,Bajaj,Ape,2018,MH25AB3539,UberX,Auto,6,2023-08-18 15:57:46
2956,5872,TVS,RE,2017,MH99AB4652,UberX,Auto,5,2023-05-09 18:43:24
2957,5875,Bajaj,King,2017,MH54AB4942,UberBlack,Auto,5,2024-02-18 20:19:57
2958,5876,Hero,Activa,2020,MH45AB6598,UberPool,Bike,2,2025-07-27 18:49:51
2959,5877,Hero,Activa,2017,MH50AB9827,UberBlack,Bike,2,2022-08-24 14:04:34
2960,5878,Maruti,Innova,2015,MH16AB4805,UberPool,Car,4,2024-10-01 00:10:49
2961,5884,Maruti,Dzire,2017,MH74AB3468,UberPool,Car,4,2025-06-16 18:21:20
2962,5885,Hyundai,Ertiga,2019,MH88AB1148,UberPool,Car,4,2024-02-15 16:25:31
2963,5894,Piaggio,King,2020,MH66AB2642,UberPool,Auto,5,2024-10-24 02:20:56
2964,5895,Piaggio,King,2017,MH21AB4189,UberX,Auto,6,2022-09-16 14:04:20
2965,5896,Hero,Activa,2021,MH32AB9845,UberPool,Bike,2,2023-09-18 01:32:55
2966,5898,TVS,King,2019,MH90AB4445,UberPool,Auto,4,2025-06-08 10:49:02
2967,5899,Hero,Activa,2023,MH32AB4455,UberX,Bike,2,2023-03-10 20:46:51
2968,5900,Bajaj,King,2023,MH66AB3901,UberBlack,Auto,5,2024-03-13 17:50:48
2969,5901,Piaggio,King,2021,MH69AB4497,UberPool,Auto,2,2024-07-06 17:06:37
2970,5904,Tata,Dzire,2018,MH12AB5808,UberPool,Car,1,2023-03-12 11:21:44
2971,5905,Tata,Dzire,2021,MH29AB9423,UberX,Car,2,2024-06-05 15:50:03
2972,5906,Tata,Innova,2015,MH75AB5652,UberBlack,Car,4,2025-02-01 02:30:26
2973,5907,Honda,Splendor,2016,MH65AB4924,UberPool,Bike,2,2024-05-11 15:35:35
2974,5908,Piaggio,RE,2015,MH39AB2556,UberX,Auto,6,2024-03-29 21:33:49
2975,5910,Bajaj,King,2021,MH40AB7149,UberPool,Auto,2,2024-12-23 04:01:40
2976,5911,Honda,Innova,2020,MH50AB6013,UberX,Car,3,2023-03-03 18:27:07
2977,5914,Honda,Ertiga,2020,MH68AB7199,UberX,Car,2,2023-11-12 06:54:22
2978,5916,TVS,RE,2016,MH91AB1030,UberBlack,Auto,3,2025-02-10 01:12:19
2979,5918,TVS,RE,2015,MH58AB7792,UberBlack,Auto,1,2023-10-07 07:56:40
2980,5920,Piaggio,RE,2017,MH59AB1100,UberPool,Auto,4,2024-07-15 04:04:37
2981,5922,Bajaj,Ape,2016,MH66AB5290,UberBlack,Auto,6,2023-09-27 10:23:28
2982,5923,Bajaj,Activa,2016,MH58AB3197,UberPool,Bike,2,2024-03-12 15:33:53
2983,5924,Hero,Splendor,2021,MH59AB9054,UberBlack,Bike,2,2025-04-01 22:21:05
2984,5925,TVS,King,2022,MH38AB3416,UberX,Auto,4,2023-05-18 03:12:57
2985,5928,Hero,Pulsar,2019,MH29AB4464,UberBlack,Bike,2,2023-12-25 18:31:24
2986,5931,Bajaj,King,2019,MH42AB1229,UberPool,Auto,1,2025-03-19 15:33:47
2987,5934,Maruti,Ertiga,2022,MH31AB9451,UberPool,Car,1,2024-06-15 06:17:27
2988,5938,Toyota,Ertiga,2015,MH54AB1498,UberPool,Car,4,2024-05-13 03:43:13
2989,5940,Hero,Apache,2023,MH53AB4833,UberX,Bike,2,2025-01-01 06:00:29
2990,5941,Bajaj,RE,2022,MH20AB5173,UberPool,Auto,5,2023-02-20 11:23:49
2991,5943,TVS,Apache,2016,MH31AB3717,UberPool,Bike,2,2023-08-28 21:29:22
2992,5947,Bajaj,RE,2015,MH33AB9317,UberBlack,Auto,5,2024-05-07 14:37:13
2993,5948,Hyundai,Ertiga,2017,MH16AB9339,UberBlack,Car,6,2025-05-10 17:01:36
2994,5950,Bajaj,Splendor,2022,MH60AB9970,UberX,Bike,2,2023-12-24 04:35:52
2995,5952,Toyota,WagonR,2021,MH31AB6474,UberX,Car,3,2024-11-04 03:53:43
2996,5953,Tata,Ertiga,2018,MH27AB5563,UberBlack,Car,5,2023-10-05 11:55:10
2997,5954,Toyota,i20,2019,MH40AB1887,UberX,Car,6,2022-11-04 16:17:23
2998,5956,Hyundai,Swift,2017,MH72AB5105,UberBlack,Car,4,2023-06-27 00:36:48
2999,5962,Toyota,i20,2018,MH74AB5615,UberPool,Car,1,2024-01-02 16:36:01
3000,5964,Bajaj,King,2021,MH55AB5208,UberX,Auto,5,2023-03-14 13:18:45
3001,5967,Piaggio,King,2017,MH81AB6838,UberBlack,Auto,5,2024-05-01 11:56:22
3002,5968,Toyota,Dzire,2015,MH76AB7731,UberBlack,Car,3,2023-03-11 09:57:32
3003,5969,Hyundai,i20,2021,MH93AB5027,UberX,Car,5,2022-11-26 05:50:11
3004,5971,Bajaj,Ape,2020,MH12AB6450,UberX,Auto,3,2023-04-27 08:59:20
3005,5973,Piaggio,King,2016,MH52AB1454,UberPool,Auto,1,2022-11-01 14:19:36
3006,5974,Bajaj,RE,2022,MH72AB3791,UberX,Auto,1,2023-10-27 23:03:19
3007,5975,Bajaj,King,2019,MH46AB5213,UberPool,Auto,5,2022-08-24 03:23:11
3008,5976,Bajaj,Ape,2016,MH98AB2175,UberPool,Auto,1,2024-08-08 15:48:07
3009,5977,TVS,Splendor,2015,MH35AB5197,UberPool,Bike,2,2024-12-07 06:23:32
3010,5979,Honda,Activa,2019,MH77AB7490,UberPool,Bike,2,2023-11-24 12:36:58
3011,5981,TVS,RE,2022,MH47AB5556,UberBlack,Auto,4,2023-09-23 14:22:19
3012,5983,Royal Enfield,Splendor,2022,MH27AB4590,UberPool,Bike,2,2023-08-14 00:01:19
3013,5986,Hero,Apache,2022,MH43AB2696,UberX,Bike,2,2024-08-06 16:22:30
3014,5990,Honda,Swift,2023,MH10AB4161,UberPool,Car,5,2023-01-26 01:02:51
3015,5991,Bajaj,Ape,2017,MH55AB3175,UberBlack,Auto,6,2022-10-17 09:05:35
3016,5995,Piaggio,King,2015,MH49AB4538,UberBlack,Auto,2,2022-09-18 03:29:04
3017,5996,Hero,Classic 350,2015,MH27AB7486,UberBlack,Bike,2,2023-07-30 02:38:39
3018,5998,TVS,King,2022,MH57AB3169,UberBlack,Auto,4,2022-12-28 19:08:28
3019,6001,Honda,Apache,2023,MH16AB4555,UberBlack,Bike,2,2023-12-15 18:52:24
3020,6002,Bajaj,King,2018,MH61AB8698,UberBlack,Auto,1,2023-07-26 04:40:24
3021,6003,TVS,Pulsar,2019,MH92AB2098,UberX,Bike,2,2025-03-13 23:49:20
3022,6004,Bajaj,Classic 350,2021,MH44AB3567,UberBlack,Bike,2,2022-12-23 13:00:31
3023,6005,Bajaj,Ape,2018,MH11AB4427,UberBlack,Auto,3,2023-03-28 09:23:15
3024,6006,Honda,Innova,2017,MH99AB7506,UberX,Car,5,2022-11-02 15:33:14
3025,6009,Piaggio,King,2018,MH33AB8667,UberX,Auto,3,2023-09-14 01:34:06
3026,6010,Bajaj,RE,2016,MH42AB9009,UberBlack,Auto,3,2022-09-26 09:36:53
3027,6015,TVS,Apache,2022,MH35AB8365,UberPool,Bike,2,2024-12-03 19:16:40
3028,6018,Hyundai,i20,2015,MH83AB7832,UberPool,Car,5,2022-10-11 18:06:44
3029,6022,Honda,Innova,2020,MH59AB6511,UberBlack,Car,4,2024-04-24 23:21:55
3030,6025,Bajaj,Activa,2021,MH22AB1513,UberBlack,Bike,2,2023-06-11 20:53:04
3031,6027,Hyundai,Swift,2020,MH70AB4368,UberPool,Car,5,2024-07-02 13:04:00
3032,6028,Piaggio,RE,2015,MH76AB1330,UberPool,Auto,1,2024-04-06 15:28:41
3033,6029,Piaggio,King,2020,MH64AB5553,UberX,Auto,1,2023-07-14 16:04:45
3034,6030,Bajaj,Splendor,2023,MH94AB9294,UberPool,Bike,2,2022-11-23 07:34:15
3035,6031,TVS,RE,2021,MH83AB2652,UberPool,Auto,3,2024-01-10 12:59:55
3036,6032,TVS,RE,2018,MH62AB5050,UberPool,Auto,1,2024-09-26 07:08:35
3037,6033,Maruti,Innova,2023,MH52AB8203,UberBlack,Car,6,2024-05-12 01:05:21
3038,6037,Royal Enfield,Splendor,2017,MH59AB6368,UberPool,Bike,2,2025-02-17 20:42:41
3039,6038,Bajaj,Ape,2016,MH80AB3352,UberBlack,Auto,1,2022-09-09 03:59:29
3040,6039,Tata,i20,2023,MH75AB7013,UberBlack,Car,2,2023-11-23 11:32:01
3041,6041,Honda,Activa,2016,MH89AB7624,UberX,Bike,2,2024-02-19 01:35:15
3042,6044,Piaggio,King,2016,MH99AB6696,UberBlack,Auto,5,2022-12-10 21:05:40
3043,6045,TVS,Pulsar,2022,MH39AB2011,UberBlack,Bike,2,2023-08-11 14:41:12
3044,6047,Bajaj,Classic 350,2021,MH36AB3031,UberBlack,Bike,2,2023-04-11 11:47:48
3045,6049,TVS,Activa,2021,MH73AB1357,UberPool,Bike,2,2025-03-31 17:09:49
3046,6051,Tata,i20,2019,MH42AB9969,UberBlack,Car,1,2023-06-30 11:53:39
3047,6053,TVS,Splendor,2015,MH17AB5452,UberX,Bike,2,2023-02-05 23:29:14
3048,6054,TVS,Classic 350,2015,MH29AB4906,UberX,Bike,2,2022-12-18 10:54:20
3049,6055,Tata,Innova,2015,MH66AB8967,UberX,Car,5,2023-08-20 06:10:43
3050,6056,Honda,Pulsar,2017,MH81AB9246,UberBlack,Bike,2,2024-07-11 14:24:00
3051,6058,TVS,Pulsar,2022,MH36AB5380,UberPool,Bike,2,2023-01-15 07:13:53
3052,6064,Piaggio,King,2017,MH57AB2882,UberBlack,Auto,5,2024-12-19 09:38:17
3053,6065,Bajaj,Classic 350,2021,MH90AB6270,UberPool,Bike,2,2025-06-30 23:32:40
3054,6067,TVS,Activa,2022,MH81AB4987,UberBlack,Bike,2,2023-08-17 12:22:00
3055,6069,Hero,Splendor,2020,MH34AB3340,UberPool,Bike,2,2023-10-22 00:16:38
3056,6071,Piaggio,Ape,2015,MH65AB9119,UberPool,Auto,1,2024-12-09 11:37:21
3057,6072,TVS,RE,2021,MH10AB2750,UberPool,Auto,3,2025-05-27 02:54:36
3058,6073,Maruti,Innova,2015,MH30AB6737,UberPool,Car,1,2023-08-07 12:24:00
3059,6074,Hyundai,Swift,2018,MH22AB7701,UberBlack,Car,4,2022-09-30 01:28:21
3060,6076,Royal Enfield,Apache,2017,MH71AB1009,UberPool,Bike,2,2024-10-07 03:53:17
3061,6078,Toyota,WagonR,2022,MH23AB8193,UberPool,Car,2,2024-03-17 23:18:03
3062,6079,TVS,RE,2021,MH47AB3923,UberBlack,Auto,4,2023-08-15 02:35:20
3063,6080,Honda,Ertiga,2015,MH98AB5818,UberX,Car,5,2024-08-15 23:18:16
3064,6082,Piaggio,RE,2022,MH62AB8567,UberPool,Auto,2,2022-11-07 16:26:53
3065,6084,Tata,Swift,2017,MH54AB6111,UberX,Car,1,2023-01-17 06:16:54
3066,6086,Bajaj,Activa,2016,MH50AB9360,UberPool,Bike,2,2023-03-31 15:47:30
3067,6087,TVS,Classic 350,2017,MH52AB7857,UberX,Bike,2,2024-06-03 16:27:32
3068,6088,Royal Enfield,Classic 350,2023,MH30AB1734,UberBlack,Bike,2,2024-09-15 13:29:46
3069,6089,Tata,i20,2015,MH60AB2761,UberPool,Car,6,2025-04-03 17:23:30
3070,6090,TVS,RE,2017,MH60AB2059,UberX,Auto,3,2024-08-30 10:50:15
3071,6091,Honda,WagonR,2018,MH21AB3212,UberX,Car,6,2022-09-02 22:51:07
3072,6092,Tata,WagonR,2022,MH65AB7651,UberPool,Car,3,2024-06-19 19:22:10
3073,6093,Bajaj,King,2018,MH91AB3928,UberPool,Auto,2,2025-02-24 22:40:27
3074,6096,Piaggio,RE,2021,MH82AB5547,UberX,Auto,3,2023-09-25 13:00:45
3075,6100,Toyota,i20,2021,MH19AB8640,UberBlack,Car,6,2022-11-10 14:14:49
3076,6101,Hyundai,i20,2016,MH40AB9508,UberX,Car,3,2023-10-08 23:01:38
3077,6103,Bajaj,Pulsar,2016,MH38AB7195,UberPool,Bike,2,2023-02-20 21:29:36
3078,6105,Piaggio,Ape,2021,MH47AB6847,UberPool,Auto,3,2024-10-23 13:49:45
3079,6109,Tata,Swift,2020,MH25AB1494,UberPool,Car,1,2023-05-11 10:46:06
3080,6110,TVS,Ape,2020,MH73AB1137,UberPool,Auto,2,2023-09-11 12:28:35
3081,6114,TVS,RE,2023,MH61AB9709,UberPool,Auto,3,2024-11-13 08:21:29
3082,6116,Hero,Pulsar,2018,MH53AB9948,UberBlack,Bike,2,2024-11-13 06:11:55
3083,6117,Bajaj,Apache,2023,MH60AB3465,UberPool,Bike,2,2023-08-15 04:09:42
3084,6118,Hyundai,WagonR,2015,MH14AB7273,UberBlack,Car,2,2022-12-19 05:10:55
3085,6121,TVS,Splendor,2020,MH21AB8906,UberBlack,Bike,2,2023-11-27 12:46:53
3086,6122,TVS,Splendor,2018,MH70AB9535,UberPool,Bike,2,2023-10-05 07:47:57
3087,6125,TVS,RE,2016,MH32AB8443,UberX,Auto,3,2025-06-29 00:08:00
3088,6126,TVS,Activa,2015,MH95AB2083,UberBlack,Bike,2,2024-05-29 21:36:04
3089,6127,Royal Enfield,Pulsar,2016,MH35AB5404,UberPool,Bike,2,2024-11-09 13:21:24
3090,6128,Tata,Innova,2021,MH19AB6240,UberX,Car,6,2023-05-17 16:58:39
3091,6132,TVS,Pulsar,2017,MH28AB3089,UberBlack,Bike,2,2025-07-07 06:17:51
3092,6133,Royal Enfield,Splendor,2023,MH22AB1039,UberX,Bike,2,2025-06-30 10:51:15
3093,6134,Honda,Splendor,2017,MH84AB8253,UberX,Bike,2,2022-11-05 01:37:10
3094,6135,Piaggio,Ape,2019,MH15AB5113,UberX,Auto,4,2023-09-25 09:01:02
3095,6136,Honda,Splendor,2017,MH61AB9443,UberX,Bike,2,2022-09-04 09:45:26
3096,6138,Honda,Pulsar,2015,MH11AB9539,UberX,Bike,2,2022-12-09 21:05:46
3097,6139,Honda,Activa,2015,MH52AB9320,UberX,Bike,2,2024-11-29 19:39:41
3098,6141,Bajaj,King,2015,MH34AB4549,UberPool,Auto,6,2022-08-24 01:23:31
3099,6143,Hyundai,Swift,2023,MH24AB1790,UberPool,Car,4,2025-05-24 13:59:19
3100,6146,Bajaj,King,2023,MH94AB8079,UberBlack,Auto,5,2024-09-06 13:36:30
3101,6148,Toyota,Swift,2018,MH18AB2592,UberPool,Car,6,2025-03-14 04:04:49
3102,6149,Honda,Apache,2021,MH12AB3246,UberBlack,Bike,2,2023-10-14 06:40:10
3103,6150,Toyota,Innova,2021,MH67AB7914,UberPool,Car,2,2025-02-15 18:37:40
3104,6153,Bajaj,RE,2020,MH82AB9580,UberX,Auto,4,2024-10-05 03:25:03
3105,6155,Maruti,WagonR,2019,MH89AB9343,UberBlack,Car,3,2022-08-19 18:08:46
3106,6156,Piaggio,Ape,2020,MH86AB2226,UberX,Auto,4,2025-06-22 00:38:23
3107,6159,Honda,Dzire,2015,MH41AB4671,UberX,Car,6,2022-08-27 11:29:52
3108,6161,Royal Enfield,Apache,2021,MH97AB6799,UberPool,Bike,2,2025-04-21 08:30:13
3109,6163,Bajaj,King,2021,MH55AB9044,UberBlack,Auto,6,2024-05-08 05:01:51
3110,6165,Toyota,Swift,2019,MH83AB6658,UberX,Car,3,2024-01-31 19:35:05
3111,6166,Honda,i20,2021,MH47AB2645,UberPool,Car,3,2025-03-24 21:14:51
3112,6167,Hero,Activa,2021,MH28AB6291,UberX,Bike,2,2024-03-08 21:27:12
3113,6168,Toyota,Dzire,2015,MH70AB3420,UberPool,Car,6,2023-07-19 13:33:44
3114,6169,TVS,King,2019,MH22AB4053,UberPool,Auto,1,2023-09-02 03:44:18
3115,6170,Honda,Innova,2020,MH72AB5117,UberPool,Car,5,2024-08-02 22:13:17
3116,6171,Hero,Activa,2015,MH98AB6290,UberBlack,Bike,2,2025-01-05 09:31:41
3117,6173,Honda,Dzire,2019,MH14AB9488,UberX,Car,3,2024-01-29 15:53:09
3118,6174,TVS,Pulsar,2022,MH75AB9690,UberPool,Bike,2,2025-07-13 18:35:13
3119,6176,Piaggio,Ape,2016,MH85AB3817,UberX,Auto,4,2024-08-24 23:10:51
3120,6177,TVS,King,2021,MH88AB4213,UberX,Auto,3,2024-03-26 14:17:47
3121,6178,Piaggio,King,2017,MH68AB8136,UberBlack,Auto,2,2023-12-26 00:52:04
3122,6182,Toyota,WagonR,2023,MH40AB2358,UberX,Car,4,2022-11-24 14:05:48
3123,6183,Bajaj,Apache,2016,MH78AB4372,UberBlack,Bike,2,2023-07-05 03:48:54
3124,6185,Piaggio,Ape,2020,MH53AB8705,UberBlack,Auto,6,2025-03-08 20:56:33
3125,6186,Toyota,Dzire,2023,MH12AB2440,UberPool,Car,4,2024-06-14 15:13:22
3126,6187,Maruti,WagonR,2017,MH82AB5852,UberPool,Car,1,2022-10-23 18:48:24
3127,6189,Tata,Ertiga,2019,MH44AB8451,UberX,Car,3,2023-01-01 01:28:57
3128,6191,Bajaj,King,2016,MH92AB5618,UberBlack,Auto,2,2023-07-06 09:16:14
3129,6192,Bajaj,RE,2018,MH33AB4904,UberBlack,Auto,6,2022-12-29 19:01:08
3130,6193,Honda,WagonR,2021,MH69AB1818,UberPool,Car,4,2023-07-21 10:30:29
3131,6195,TVS,Ape,2019,MH70AB8898,UberBlack,Auto,6,2023-02-20 19:20:59
3132,6197,Maruti,Ertiga,2016,MH20AB2007,UberPool,Car,1,2022-12-23 03:34:15
3133,6200,Bajaj,Ape,2019,MH41AB8672,UberBlack,Auto,2,2022-09-19 12:24:56
3134,6204,Hero,Splendor,2023,MH67AB8680,UberBlack,Bike,2,2024-08-29 11:47:41
3135,6206,Honda,Apache,2018,MH34AB5628,UberX,Bike,2,2025-04-09 09:26:21
3136,6209,Hyundai,Dzire,2018,MH88AB3124,UberX,Car,3,2022-08-25 00:17:29
3137,6210,Hyundai,WagonR,2022,MH67AB3973,UberPool,Car,4,2023-07-21 01:09:22
3138,6212,TVS,Classic 350,2020,MH16AB3700,UberX,Bike,2,2023-04-27 01:48:00
3139,6213,Piaggio,Ape,2020,MH33AB2527,UberX,Auto,3,2023-10-17 20:34:18
3140,6217,TVS,King,2015,MH39AB7200,UberX,Auto,5,2024-07-21 08:16:16
3141,6218,Honda,WagonR,2023,MH72AB9880,UberBlack,Car,3,2023-03-01 03:50:20
3142,6223,Maruti,Ertiga,2019,MH69AB6426,UberBlack,Car,6,2024-07-11 14:43:52
3143,6224,Piaggio,Ape,2018,MH57AB9240,UberBlack,Auto,3,2025-07-15 10:57:37
3144,6225,Royal Enfield,Splendor,2021,MH83AB5004,UberBlack,Bike,2,2023-02-01 23:51:50
3145,6226,Bajaj,Ape,2020,MH40AB3143,UberBlack,Auto,6,2023-03-21 07:18:35
3146,6227,Toyota,Innova,2019,MH62AB2330,UberPool,Car,6,2025-04-24 10:19:28
3147,6228,Piaggio,Ape,2022,MH85AB5748,UberPool,Auto,6,2023-02-20 05:46:48
3148,6231,Royal Enfield,Activa,2016,MH76AB9466,UberPool,Bike,2,2023-11-15 12:15:41
3149,6233,Tata,Ertiga,2016,MH38AB6334,UberBlack,Car,6,2024-04-21 07:04:33
3150,6234,TVS,Activa,2017,MH18AB2880,UberBlack,Bike,2,2023-07-27 05:55:59
3151,6235,TVS,Ape,2022,MH32AB4762,UberBlack,Auto,3,2025-02-07 16:02:23
3152,6236,Bajaj,RE,2019,MH68AB4502,UberPool,Auto,4,2023-11-30 07:53:17
3153,6239,TVS,RE,2021,MH96AB4222,UberBlack,Auto,5,2024-11-01 20:57:15
3154,6240,TVS,Apache,2022,MH96AB8614,UberBlack,Bike,2,2023-09-16 21:28:37
3155,6242,Tata,i20,2017,MH27AB1333,UberX,Car,5,2022-12-15 11:43:50
3156,6244,Piaggio,RE,2015,MH13AB2596,UberBlack,Auto,3,2024-12-21 22:13:38
3157,6245,Honda,WagonR,2021,MH86AB1945,UberPool,Car,2,2023-11-04 17:07:23
3158,6248,Hero,Apache,2022,MH51AB6573,UberX,Bike,2,2024-12-30 14:54:49
3159,6249,Honda,Splendor,2021,MH66AB2608,UberBlack,Bike,2,2024-09-26 09:54:44
3160,6250,Piaggio,RE,2023,MH11AB1025,UberBlack,Auto,3,2024-06-13 00:34:46
3161,6251,TVS,Ape,2022,MH33AB5471,UberX,Auto,6,2025-03-28 18:06:38
3162,6252,Tata,Ertiga,2019,MH98AB7456,UberPool,Car,3,2023-07-22 11:25:05
3163,6254,Piaggio,RE,2019,MH76AB4250,UberX,Auto,3,2023-12-07 01:02:06
3164,6255,Tata,Swift,2022,MH29AB6437,UberX,Car,2,2022-08-13 04:06:26
3165,6257,Bajaj,King,2018,MH40AB6366,UberX,Auto,4,2023-03-19 11:49:14
3166,6259,TVS,Classic 350,2022,MH73AB8279,UberX,Bike,2,2024-11-11 02:21:47
3167,6260,Bajaj,Classic 350,2020,MH78AB8898,UberPool,Bike,2,2025-06-22 10:40:18
3168,6263,Toyota,Ertiga,2016,MH11AB5907,UberBlack,Car,6,2024-02-26 11:43:28
3169,6264,TVS,Ape,2016,MH42AB1016,UberPool,Auto,4,2022-08-11 11:30:54
3170,6265,Toyota,i20,2015,MH62AB2398,UberBlack,Car,5,2023-01-11 02:24:42
3171,6268,Bajaj,King,2019,MH60AB7439,UberBlack,Auto,4,2023-09-15 17:48:19
3172,6270,TVS,Ape,2019,MH70AB3483,UberBlack,Auto,1,2024-06-12 08:20:22
3173,6272,Hero,Pulsar,2019,MH39AB7033,UberPool,Bike,2,2024-10-29 03:45:50
3174,6274,Honda,Pulsar,2015,MH37AB3517,UberPool,Bike,2,2025-03-10 21:04:48
3175,6275,Tata,i20,2020,MH28AB6937,UberPool,Car,5,2024-07-14 13:19:01
3176,6278,Royal Enfield,Classic 350,2018,MH50AB1172,UberPool,Bike,2,2024-06-15 17:43:22
3177,6281,Bajaj,Ape,2015,MH94AB9179,UberX,Auto,5,2023-07-08 08:37:31
3178,6285,Bajaj,Ape,2019,MH69AB7324,UberPool,Auto,6,2024-02-02 03:48:47
3179,6286,Hero,Pulsar,2021,MH21AB5264,UberBlack,Bike,2,2023-06-17 04:28:12
3180,6287,Piaggio,Ape,2018,MH94AB7633,UberBlack,Auto,2,2025-07-04 21:53:19
3181,6290,Honda,WagonR,2017,MH66AB6468,UberPool,Car,6,2024-05-13 02:10:29
3182,6292,TVS,Pulsar,2015,MH84AB6216,UberX,Bike,2,2025-07-23 07:38:19
3183,6293,Piaggio,King,2021,MH61AB4566,UberX,Auto,1,2024-10-14 00:08:34
3184,6294,TVS,RE,2021,MH28AB2935,UberX,Auto,3,2024-05-25 19:41:34
3185,6295,Bajaj,King,2019,MH17AB8296,UberBlack,Auto,4,2025-07-05 22:01:36
3186,6296,Piaggio,Ape,2015,MH48AB9215,UberX,Auto,1,2024-03-17 20:59:40
3187,6298,Hyundai,Dzire,2022,MH90AB5036,UberBlack,Car,4,2024-06-04 21:48:37
3188,6299,Bajaj,Classic 350,2017,MH86AB6192,UberBlack,Bike,2,2025-02-24 06:07:15
3189,6300,Piaggio,King,2022,MH68AB8681,UberBlack,Auto,1,2024-05-11 12:14:11
3190,6302,TVS,Apache,2023,MH85AB1605,UberPool,Bike,2,2022-11-12 03:33:55
3191,6303,Toyota,Ertiga,2021,MH87AB2574,UberPool,Car,3,2024-06-24 10:19:26
