payment_id,trip_id,amount,payment_method,payment_status,payment_date
5673,5673,197.32,PayPal,Completed,2023-10-27 12:05:02
5674,5674,195.21,Credit Card,Completed,2023-08-27 21:20:58
5675,5675,419.13,Cash,Pending,2023-12-03 15:44:18
5676,5676,313.23,Paytm,Completed,2025-07-05 17:16:59
5677,5677,765.74,PayPal,Completed,2025-04-10 00:37:15
5678,5678,510.21,UPI,Completed,2024-11-02 11:02:47
5679,5679,488.93,Credit Card,Completed,2023-08-09 16:06:10
5680,5680,715.09,Cash,Pending,2024-01-12 23:08:07
5681,5681,362.89,PayPal,Completed,2024-06-12 21:15:21
5682,5682,469.44,UPI,Completed,2024-06-06 10:17:06
5683,5683,244.1,Cash,Completed,2024-08-29 19:58:02
5684,5684,514.67,Cash,Completed,2025-07-03 05:38:44
5685,5685,245.45,Paytm,Completed,2024-03-06 19:57:48
5686,5686,196.9,Paytm,Completed,2023-08-10 05:32:24
5687,5687,385.22,Paytm,Completed,2025-04-20 13:03:21
5688,5688,648.31,PayPal,Completed,2025-05-09 16:16:53
5689,5689,638.51,Paytm,Completed,2024-08-12 21:45:34
5690,5690,171.24,Paytm,Completed,2024-04-02 10:44:59
5691,5691,388.37,Cash,Completed,2023-11-08 11:11:04
5692,5692,458.98,UPI,Completed,2024-11-27 01:24:13
5693,5693,720.36,Cash,Completed,2025-07-26 10:21:49
5694,5694,128.26,Cash,Completed,2025-03-02 15:51:50
5695,5695,295.47,Credit Card,Completed,2024-12-31 22:45:22
5696,5696,206.21,PayPal,Completed,2025-03-03 03:33:59
5697,5697,528.17,Cash,Completed,2024-10-14 03:01:03
5698,5698,586.8,Cash,Completed,2024-02-07 07:58:09
5699,5699,161.47,UPI,Completed,2024-09-05 02:08:58
5700,5700,788.39,UPI,Completed,2025-07-12 10:34:48
5701,5701,161.11,Credit Card,Pending,2025-04-29 13:07:35
5702,5702,78.82,Cash,Completed,2024-07-12 20:24:17
5703,5703,323.95,PayPal,Pending,2025-06-10 14:54:45
5704,5704,64.18,PayPal,Completed,2024-07-21 12:56:58
5705,5705,172.87,Paytm,Completed,2025-04-03 01:18:06
5706,5706,225.48,UPI,Completed,2024-02-11 17:12:18
5707,5707,631.93,Credit Card,Completed,2023-11-09 07:00:20
5708,5708,762.65,PayPal,Completed,2025-06-19 18:57:23
5709,5709,620.67,UPI,Completed,2024-09-20 21:57:44
5710,5710,205.46,UPI,Completed,2024-08-14 00:41:54
5711,5711,168.24,Credit Card,Completed,2024-10-15 18:57:11
5712,5712,503.82,Cash,Completed,2024-10-01 01:05:19
5713,5713,313.82,Cash,Completed,2024-07-11 11:03:07
5714,5714,410.59,PayPal,Completed,2024-09-26 05:41:20
5715,5715,376.18,Cash,Completed,2025-05-16 04:10:45
5716,5716,441.25,Paytm,Completed,2023-09-28 00:17:57
5717,5717,129.38,UPI,Completed,2023-10-03 00:41:18
5718,5718,416.2,Credit Card,Completed,2023-10-26 05:50:19
5719,5719,698.91,Credit Card,Completed,2025-05-12 18:26:34
5720,5720,584.62,Paytm,Completed,2024-01-20 12:15:59
5721,5721,671.4,Cash,Completed,2023-12-27 10:55:15
5722,5722,455.36,Paytm,Completed,2025-05-04 23:20:59
5723,5723,313.11,Paytm,Completed,2024-07-11 07:29:30
5724,5724,123.98,PayPal,Completed,2025-05-13 18:49:25
5725,5725,394.76,Cash,Completed,2024-10-07 22:14:19
5726,5726,454.06,Credit Card,Pending,2025-05-19 23:55:19
5727,5727,735.42,Cash,Pending,2025-07-08 22:15:39
5728,5728,331.99,PayPal,Pending,2024-12-28 18:58:52
5729,5729,325.21,Paytm,Completed,2024-05-05 08:55:03
5730,5730,94.49,PayPal,Completed,2024-12-05 05:58:46
5731,5731,65.89,Cash,Completed,2024-10-06 20:27:07
5732,5732,96.8,PayPal,Completed,2025-01-09 20:01:33
5733,5733,521.08,UPI,Completed,2023-12-27 20:25:47
5734,5734,709.31,Paytm,Completed,2023-10-02 12:48:33
5735,5735,636.09,PayPal,Pending,2023-08-30 22:18:05
5736,5736,634.13,Cash,Completed,2025-07-25 05:28:02
5737,5737,106.18,PayPal,Completed,2024-06-29 21:56:54
5738,5738,360.37,PayPal,Completed,2023-12-07 13:05:51
5739,5739,346.74,Paytm,Completed,2024-06-17 05:28:17
5740,5740,254.56,Cash,Completed,2023-10-08 01:30:46
5741,5741,687.27,UPI,Completed,2025-04-22 06:06:12
5742,5742,488.12,Paytm,Completed,2025-06-03 13:11:30
5743,5743,492.39,UPI,Completed,2023-11-13 02:07:13
5744,5744,245.78,UPI,Completed,2024-05-30 07:23:17
5745,5745,648.77,Paytm,Completed,2023-11-27 23:49:33
5746,5746,752.3,UPI,Completed,2024-03-11 22:34:10
5747,5747,319.76,Cash,Completed,2023-08-21 08:13:05
5748,5748,721.19,Cash,Completed,2024-08-28 09:36:50
5749,5749,603.39,PayPal,Completed,2025-01-07 22:43:33
5750,5750,532.48,Credit Card,Completed,2024-12-02 23:04:13
5751,5751,702.86,Paytm,Completed,2025-05-17 11:57:48
5752,5752,751.7,PayPal,Completed,2023-12-14 23:37:48
5753,5753,774.35,PayPal,Completed,2025-01-15 19:32:56
5754,5754,285.53,Paytm,Completed,2024-05-26 06:03:04
5755,5755,517.9,Cash,Completed,2025-05-05 16:30:40
5756,5756,623.46,UPI,Completed,2023-08-28 08:43:38
5757,5757,388.63,UPI,Completed,2023-11-28 17:18:35
5758,5758,161.12,UPI,Completed,2025-05-07 23:06:43
5759,5759,308.84,Paytm,Completed,2025-04-07 01:16:17
5760,5760,88.34,Paytm,Completed,2025-05-11 19:21:54
5761,5761,272.13,PayPal,Completed,2025-01-10 08:02:58
5762,5762,655.57,Cash,Completed,2024-06-13 01:45:37
5763,5763,664.43,Paytm,Completed,2025-01-08 13:16:19
5764,5764,353.82,UPI,Completed,2025-03-08 09:23:52
5765,5765,53.9,UPI,Completed,2023-12-09 17:31:25
5766,5766,571.32,Credit Card,Failed,2024-03-21 06:07:59
5767,5767,212.02,PayPal,Completed,2025-07-31 21:59:45
5768,5768,669.83,Paytm,Completed,2024-11-25 10:53:21
5769,5769,661.67,Credit Card,Completed,2025-06-04 02:21:46
5770,5770,519.16,Cash,Completed,2025-07-03 16:13:20
5771,5771,165.46,UPI,Completed,2024-12-17 07:38:25
5772,5772,649.03,Credit Card,Completed,2024-10-01 06:44:07
5773,5773,161.47,UPI,Pending,2025-04-14 06:03:07
5774,5774,245.08,PayPal,Completed,2025-04-06 16:37:08
5775,5775,509.71,Cash,Completed,2025-08-01 12:52:06
5776,5776,476.82,UPI,Completed,2024-08-26 10:26:30
5777,5777,681.32,UPI,Completed,2025-05-03 13:36:19
5778,5778,632.01,Credit Card,Completed,2025-07-19 02:39:59
5779,5779,158.26,Paytm,Completed,2023-11-22 13:24:35
5780,5780,774.71,Credit Card,Completed,2024-03-30 01:36:20
5781,5781,371.44,UPI,Completed,2024-11-05 03:55:19
5782,5782,86.47,UPI,Completed,2024-04-07 22:44:30
5783,5783,136.31,PayPal,Completed,2025-05-06 08:44:41
5784,5784,734.28,Cash,Completed,2024-08-30 19:52:04
5785,5785,592.52,Paytm,Pending,2023-09-17 17:23:52
5786,5786,645.21,Credit Card,Completed,2024-07-04 15:28:12
5787,5787,424.3,Credit Card,Completed,2024-11-19 19:58:19
5788,5788,566.34,Cash,Completed,2025-03-19 20:13:46
5789,5789,457.74,Cash,Completed,2024-05-12 06:30:29
5790,5790,182.21,Cash,Completed,2024-01-17 19:58:13
5791,5791,122.51,Cash,Completed,2023-08-14 06:14:17
5792,5792,486.59,PayPal,Failed,2023-11-23 07:02:21
5793,5793,534.79,Paytm,Completed,2023-09-11 10:40:15
5794,5794,526.88,UPI,Completed,2024-12-14 11:40:47
5795,5795,719.08,Paytm,Completed,2024-01-20 08:04:41
5796,5796,667.93,UPI,Completed,2024-01-14 08:24:59
5797,5797,563.82,PayPal,Completed,2023-09-24 23:14:43
5798,5798,152.28,PayPal,Completed,2025-01-12 01:06:02
5799,5799,158.38,UPI,Completed,2024-04-24 08:56:18
5800,5800,635.05,Credit Card,Completed,2024-03-27 13:20:28
5801,5801,694.4,Credit Card,Pending,2023-11-05 01:38:30
5802,5802,479.76,UPI,Completed,2024-02-01 15:02:57
5803,5803,775.81,Credit Card,Completed,2024-10-18 11:28:51
5804,5804,798.21,Paytm,Completed,2025-04-23 11:30:11
5805,5805,695.52,Paytm,Completed,2024-01-08 14:02:12
5806,5806,674.95,PayPal,Completed,2024-09-06 22:06:22
5807,5807,514.31,UPI,Completed,2024-05-07 05:08:49
5808,5808,663.51,Paytm,Completed,2023-08-29 18:38:29
5809,5809,448.09,Paytm,Failed,2025-06-05 05:37:38
5810,5810,239.92,Paytm,Completed,2024-01-18 23:21:05
5811,5811,156.86,Cash,Completed,2024-07-27 04:37:08
5812,5812,175.8,Cash,Completed,2024-10-19 18:23:55
5813,5813,499.38,Paytm,Completed,2024-08-23 14:15:42
5814,5814,665.34,Credit Card,Completed,2025-03-15 11:10:11
5815,5815,394.34,Paytm,Completed,2023-08-13 18:47:54
5816,5816,149.4,Cash,Completed,2023-12-31 15:48:05
5817,5817,630.05,Paytm,Completed,2024-04-11 13:35:30
5818,5818,266.99,Paytm,Completed,2024-03-27 07:36:54
5819,5819,290.18,PayPal,Completed,2025-05-25 14:22:05
5820,5820,238.3,UPI,Completed,2024-11-01 15:30:44
5821,5821,479.93,UPI,Completed,2025-07-17 23:14:33
5822,5822,238.84,PayPal,Completed,2023-10-27 04:16:33
5823,5823,771.9,UPI,Completed,2025-03-18 14:44:25
5824,5824,457.17,Cash,Completed,2024-05-12 11:44:30
5825,5825,529.88,Credit Card,Completed,2025-06-19 10:06:23
5826,5826,705.58,Credit Card,Completed,2025-02-12 07:00:32
5827,5827,546.14,UPI,Completed,2024-08-25 03:32:18
5828,5828,465.39,PayPal,Pending,2024-04-11 21:24:31
5829,5829,721.76,Cash,Completed,2023-11-01 04:04:04
5830,5830,66.34,Cash,Completed,2024-02-24 20:32:53
5831,5831,69.59,Credit Card,Completed,2025-02-10 01:47:17
5832,5832,736.25,UPI,Completed,2023-08-15 20:57:43
5833,5833,720.58,UPI,Completed,2025-05-24 14:56:52
5834,5834,286.28,PayPal,Completed,2024-03-04 20:57:45
5835,5835,110.08,Paytm,Pending,2024-02-18 22:35:37
5836,5836,432.23,Credit Card,Completed,2024-03-28 11:25:40
5837,5837,363.29,Credit Card,Completed,2025-03-27 04:50:59
5838,5838,731.93,Cash,Completed,2024-04-20 21:08:25
5839,5839,484.59,PayPal,Completed,2024-12-12 15:43:50
5840,5840,217.43,Cash,Completed,2024-01-12 15:48:03
5841,5841,386.66,Paytm,Completed,2024-08-21 12:19:27
5842,5842,123.04,Cash,Completed,2024-06-07 09:09:25
5843,5843,293.89,Credit Card,Completed,2023-09-21 17:30:04
5844,5844,433.6,Paytm,Completed,2025-04-06 18:00:27
5845,5845,197.1,Paytm,Completed,2025-01-01 01:48:45
5846,5846,780.69,Credit Card,Completed,2023-09-21 18:57:05
5847,5847,549.4,Paytm,Pending,2025-06-29 17:27:12
5848,5848,534.86,Paytm,Completed,2024-06-19 19:55:32
5849,5849,148.0,Paytm,Completed,2024-08-07 13:28:05
5850,5850,199.61,Paytm,Completed,2024-07-25 21:23:45
5851,5851,610.18,Credit Card,Completed,2025-07-16 06:14:47
5852,5852,61.07,PayPal,Completed,2025-05-11 15:01:15
5853,5853,188.17,Paytm,Completed,2025-04-04 08:57:33
5854,5854,326.9,UPI,Completed,2025-07-17 09:34:35
5855,5855,357.45,UPI,Completed,2024-02-07 16:39:53
5856,5856,575.26,Credit Card,Pending,2024-01-18 07:22:55
5857,5857,302.66,PayPal,Completed,2023-08-10 04:14:04
5858,5858,59.11,Paytm,Completed,2024-06-01 20:56:37
5859,5859,701.25,PayPal,Completed,2024-06-13 10:33:58
5860,5860,104.27,Credit Card,Completed,2024-05-15 09:26:10
5861,5861,735.77,UPI,Completed,2024-04-28 23:12:07
5862,5862,529.62,UPI,Pending,2024-06-27 03:49:55
5863,5863,111.74,UPI,Pending,2025-07-18 02:59:35
5864,5864,116.13,UPI,Completed,2025-05-11 10:36:08
5865,5865,452.3,UPI,Completed,2023-12-24 21:26:38
5866,5866,410.87,Cash,Completed,2023-10-16 13:38:49
5867,5867,130.25,PayPal,Completed,2023-11-23 01:09:46
5868,5868,309.66,Credit Card,Completed,2024-05-27 02:42:45
5869,5869,654.25,Cash,Completed,2023-10-19 00:17:48
5870,5870,519.23,PayPal,Completed,2023-12-29 18:57:13
5871,5871,511.29,Credit Card,Completed,2024-08-01 18:49:25
5872,5872,399.29,PayPal,Completed,2023-10-09 11:57:12
5873,5873,399.22,Paytm,Completed,2024-06-07 16:42:54
5874,5874,674.89,Cash,Completed,2024-03-27 12:27:36
5875,5875,278.11,UPI,Completed,2023-08-19 23:48:38
5876,5876,704.07,Cash,Completed,2024-02-13 18:04:03
5877,5877,489.89,Credit Card,Completed,2023-12-04 16:18:07
5878,5878,661.03,Paytm,Completed,2025-06-23 18:58:30
5879,5879,121.18,UPI,Completed,2025-04-26 11:04:44
5880,5880,104.21,UPI,Completed,2025-04-06 07:58:16
5881,5881,218.72,Paytm,Completed,2024-03-01 03:29:45
5882,5882,714.58,Credit Card,Pending,2024-10-15 08:47:23
5883,5883,334.74,Paytm,Completed,2024-07-23 08:08:24
5884,5884,414.47,Credit Card,Completed,2024-12-03 09:31:22
5885,5885,135.65,Credit Card,Completed,2025-03-03 11:16:58
5886,5886,360.47,Credit Card,Pending,2025-01-22 21:25:45
5887,5887,163.12,PayPal,Completed,2024-01-06 07:31:50
5888,5888,391.15,Paytm,Completed,2024-05-01 01:31:22
5889,5889,373.18,Credit Card,Completed,2024-07-29 01:00:28
5890,5890,206.18,Cash,Completed,2023-08-25 11:06:33
5891,5891,736.65,Cash,Completed,2023-09-06 12:21:07
5892,5892,648.35,Cash,Completed,2025-04-23 16:58:16
5893,5893,662.16,Credit Card,Completed,2025-05-27 04:20:33
5894,5894,101.45,Cash,Completed,2023-09-03 01:24:08
5895,5895,168.72,PayPal,Completed,2025-04-07 12:18:24
5896,5896,413.56,Credit Card,Completed,2024-07-31 12:41:48
5897,5897,74.16,Cash,Completed,2023-09-28 18:20:18
5898,5898,738.49,Credit Card,Completed,2023-10-17 17:43:26
5899,5899,265.85,Paytm,Completed,2025-06-16 08:08:40
5900,5900,132.75,Paytm,Completed,2025-06-06 15:45:35
5901,5901,782.58,PayPal,Completed,2024-07-04 15:24:59
5902,5902,381.17,PayPal,Completed,2025-02-28 02:21:05
5903,5903,113.83,Cash,Completed,2024-10-27 14:48:06
5904,5904,770.32,PayPal,Completed,2025-06-06 03:35:04
5905,5905,216.19,Credit Card,Completed,2023-10-09 17:59:51
5906,5906,409.03,Paytm,Completed,2024-07-21 04:32:19
5907,5907,797.33,Paytm,Completed,2025-07-03 02:13:01
5908,5908,363.31,Cash,Completed,2025-07-22 03:54:31
5909,5909,291.15,Credit Card,Completed,2024-03-09 02:23:53
5910,5910,137.85,UPI,Completed,2023-10-22 07:56:24
5911,5911,228.68,Paytm,Pending,2024-10-14 04:07:10
5912,5912,356.31,Cash,Completed,2024-07-11 09:39:15
5913,5913,131.1,Paytm,Completed,2025-04-29 23:13:46
5914,5914,211.17,Paytm,Completed,2024-09-04 09:32:30
5915,5915,393.56,UPI,Completed,2024-06-29 15:29:29
5916,5916,178.91,Cash,Completed,2025-03-30 11:22:09
5917,5917,57.21,Credit Card,Completed,2023-10-15 16:40:25
5918,5918,264.96,Credit Card,Completed,2024-12-16 09:31:22
5919,5919,638.0,PayPal,Completed,2025-02-02 03:42:09
5920,5920,598.1,Paytm,Completed,2025-04-07 23:10:42
5921,5921,53.06,PayPal,Completed,2024-03-10 02:54:44
5922,5922,727.77,Cash,Pending,2024-10-07 06:06:04
5923,5923,364.84,UPI,Completed,2024-07-10 13:31:53
5924,5924,743.61,Cash,Failed,2025-02-23 08:52:52
5925,5925,337.25,UPI,Pending,2024-01-10 11:02:14
5926,5926,723.36,Cash,Completed,2023-10-17 08:47:54
5927,5927,655.33,UPI,Completed,2024-03-12 20:59:07
5928,5928,427.99,UPI,Completed,2024-12-28 22:23:00
5929,5929,782.53,Cash,Pending,2025-05-06 07:10:49
5930,5930,799.73,PayPal,Completed,2025-05-07 15:41:58
5931,5931,457.54,Credit Card,Completed,2025-04-29 08:48:39
5932,5932,438.41,Paytm,Completed,2024-07-01 22:34:52
5933,5933,439.27,Paytm,Completed,2025-04-27 14:23:32
5934,5934,321.66,Credit Card,Completed,2023-08-09 21:54:32
5935,5935,448.18,Cash,Completed,2023-11-05 02:51:47
5936,5936,294.65,UPI,Completed,2023-09-13 01:58:27
5937,5937,774.14,Credit Card,Completed,2024-02-18 19:56:36
5938,5938,125.13,PayPal,Completed,2024-07-15 13:48:54
5939,5939,524.25,UPI,Pending,2024-05-14 19:49:23
5940,5940,175.83,UPI,Pending,2024-08-18 03:12:57
5941,5941,403.26,Credit Card,Completed,2025-05-06 00:50:02
5942,5942,297.07,UPI,Completed,2024-05-14 20:11:08
5943,5943,330.11,Cash,Completed,2024-01-03 08:17:47
5944,5944,707.24,PayPal,Completed,2023-10-02 19:02:15
5945,5945,99.27,Paytm,Completed,2025-04-16 13:32:23
5946,5946,321.07,UPI,Completed,2024-04-04 07:38:57
5947,5947,348.15,Paytm,Completed,2024-12-16 15:40:02
5948,5948,427.5,UPI,Completed,2024-02-04 23:32:32
5949,5949,109.43,PayPal,Completed,2023-08-14 00:14:06
5950,5950,210.48,Cash,Completed,2024-12-30 12:28:57
5951,5951,583.81,PayPal,Completed,2025-05-03 05:16:22
5952,5952,111.49,Credit Card,Completed,2023-10-06 00:45:57
5953,5953,461.15,Cash,Completed,2025-06-05 07:49:42
5954,5954,329.93,UPI,Completed,2025-05-13 05:06:47
5955,5955,760.9,Cash,Completed,2024-08-04 09:07:07
5956,5956,313.04,Paytm,Completed,2025-03-17 10:01:12
5957,5957,335.59,UPI,Completed,2023-09-24 04:18:08
5958,5958,187.53,Cash,Completed,2023-10-29 02:11:41
5959,5959,582.85,UPI,Completed,2023-09-05 15:36:37
5960,5960,719.74,Credit Card,Completed,2024-06-05 06:13:44
5961,5961,128.76,Credit Card,Completed,2024-04-19 18:19:34
5962,5962,543.16,Paytm,Completed,2024-08-30 15:56:25
5963,5963,585.67,Credit Card,Completed,2023-12-29 12:23:12
5964,5964,166.11,Cash,Pending,2024-09-19 07:38:06
5965,5965,607.47,Paytm,Completed,2024-05-04 01:12:20
5966,5966,248.34,UPI,Completed,2025-06-18 11:49:12
5967,5967,66.09,Credit Card,Completed,2023-11-21 17:18:25
5968,5968,612.85,Paytm,Completed,2024-07-19 00:31:12
5969,5969,653.32,Paytm,Completed,2024-07-26 02:46:51
5970,5970,638.96,Credit Card,Completed,2025-01-05 01:11:21
5971,5971,178.07,UPI,Completed,2023-11-24 15:34:06
5972,5972,93.81,UPI,Completed,2024-10-02 19:06:33
5973,5973,257.62,Cash,Completed,2023-12-26 11:45:46
5974,5974,480.49,Paytm,Completed,2025-07-21 02:40:38
5975,5975,636.58,PayPal,Completed,2024-09-09 00:31:07
5976,5976,768.55,UPI,Completed,2024-10-19 11:04:50
5977,5977,314.18,Paytm,Completed,2024-08-18 21:40:01
5978,5978,582.15,Cash,Completed,2025-04-08 19:44:14
5979,5979,641.97,PayPal,Completed,2025-03-21 13:12:15
5980,5980,192.18,Cash,Pending,2024-04-25 19:20:30
5981,5981,202.91,Paytm,Completed,2024-08-29 04:47:46
5982,5982,625.39,Paytm,Pending,2024-12-03 08:08:51
5983,5983,516.69,Paytm,Completed,2025-06-23 22:40:41
5984,5984,310.75,PayPal,Completed,2024-05-16 22:26:53
5985,5985,662.42,Paytm,Completed,2025-04-23 09:26:16
5986,5986,740.99,PayPal,Completed,2024-04-19 09:19:31
5987,5987,281.16,Paytm,Completed,2023-10-18 17:54:36
5988,5988,180.02,UPI,Completed,2025-02-21 04:01:37
5989,5989,604.95,Credit Card,Completed,2023-11-17 14:32:58
5990,5990,442.97,PayPal,Completed,2025-02-19 05:48:10
5991,5991,397.6,UPI,Completed,2025-02-22 21:49:07
5992,5992,793.99,Paytm,Completed,2023-12-10 20:29:11
5993,5993,109.63,Paytm,Completed,2025-02-14 14:24:03
5994,5994,230.16,Credit Card,Completed,2024-02-28 14:35:24
5995,5995,230.26,Credit Card,Completed,2024-03-12 02:22:03
5996,5996,673.69,Credit Card,Completed,2024-11-20 08:37:11
5997,5997,709.37,UPI,Completed,2024-03-08 15:20:38
5998,5998,423.9,PayPal,Completed,2025-08-01 00:42:39
5999,5999,716.2,Cash,Completed,2024-09-14 19:12:53
6000,6000,491.93,Paytm,Completed,2025-01-21 01:51:23
6001,6001,500.23,Paytm,Completed,2024-09-01 11:46:07
6002,6002,753.96,UPI,Completed,2024-08-20 17:15:09
6003,6003,719.52,Cash,Completed,2023-09-19 20:57:53
6004,6004,76.42,PayPal,Pending,2025-02-18 04:24:14
6005,6005,596.6,PayPal,Completed,2025-01-30 14:24:38
6006,6006,367.64,Cash,Completed,2024-11-06 06:00:20
6007,6007,752.39,PayPal,Completed,2024-01-18 12:04:22
6008,6008,389.28,UPI,Completed,2024-03-10 21:18:20
6009,6009,520.67,UPI,Completed,2024-06-14 13:05:28
6010,6010,758.52,PayPal,Completed,2024-07-22 03:49:06
6011,6011,429.18,UPI,Failed,2024-03-21 07:09:42
6012,6012,712.55,Cash,Completed,2024-12-14 16:54:16
6013,6013,675.95,PayPal,Completed,2025-02-25 02:19:42
6014,6014,633.07,PayPal,Completed,2024-03-01 19:40:51
6015,6015,205.28,PayPal,Pending,2025-05-25 07:44:06
6016,6016,165.94,Credit Card,Completed,2024-09-02 08:12:48
6017,6017,516.43,Credit Card,Completed,2024-03-12 07:31:12
6018,6018,725.11,UPI,Completed,2025-01-27 23:04:35
6019,6019,135.14,Paytm,Completed,2025-02-13 16:10:34
6020,6020,354.34,Credit Card,Pending,2024-07-09 02:04:02
6021,6021,683.01,Credit Card,Failed,2024-11-09 16:00:10
6022,6022,596.63,Credit Card,Completed,2023-08-10 20:14:25
6023,6023,416.4,Paytm,Completed,2024-11-10 04:39:55
6024,6024,142.23,Cash,Completed,2024-01-06 22:10:53
6025,6025,282.86,Credit Card,Pending,2024-12-23 07:34:25
6026,6026,570.47,UPI,Completed,2025-04-02 19:40:58
6027,6027,346.66,PayPal,Completed,2024-05-25 05:50:26
6028,6028,212.96,Credit Card,Completed,2025-01-02 23:16:29
6029,6029,799.5,UPI,Completed,2024-02-10 22:33:42
6030,6030,788.67,PayPal,Completed,2024-06-01 00:02:45
6031,6031,52.92,Credit Card,Completed,2025-07-23 06:26:24
6032,6032,599.67,PayPal,Completed,2024-06-12 20:51:48
6033,6033,470.64,Paytm,Completed,2023-12-17 15:29:15
6034,6034,98.91,Paytm,Completed,2023-09-22 18:55:41
6035,6035,411.97,Credit Card,Completed,2024-05-14 04:56:35
6036,6036,67.81,Credit Card,Completed,2024-07-20 08:56:20
6037,6037,88.3,Credit Card,Completed,2025-02-26 20:36:29
6038,6038,231.49,Cash,Completed,2025-01-23 23:16:26
6039,6039,421.73,Paytm,Pending,2023-08-18 21:23:30
6040,6040,790.56,PayPal,Completed,2025-04-29 22:12:08
6041,6041,416.77,Paytm,Completed,2024-02-28 17:09:21
6042,6042,528.3,UPI,Completed,2023-12-13 05:50:56
6043,6043,381.84,Paytm,Completed,2024-07-21 11:48:37
6044,6044,308.76,UPI,Pending,2024-10-02 18:35:31
6045,6045,467.69,UPI,Completed,2024-07-21 14:33:18
6046,6046,669.3,Cash,Completed,2025-07-02 23:33:18
6047,6047,478.84,Cash,Completed,2024-07-15 11:34:03
6048,6048,558.63,Paytm,Completed,2025-03-19 01:28:10
6049,6049,186.82,UPI,Pending,2023-11-04 21:11:47
6050,6050,610.41,PayPal,Completed,2025-02-18 01:54:03
6051,6051,647.53,Paytm,Completed,2023-09-24 08:42:42
6052,6052,366.57,Cash,Completed,2023-12-28 20:57:25
6053,6053,95.37,Cash,Completed,2025-07-08 15:23:56
6054,6054,593.58,PayPal,Completed,2024-07-29 15:38:19
6055,6055,447.48,UPI,Completed,2025-06-25 04:58:26
6056,6056,487.68,PayPal,Completed,2024-09-04 23:02:36
6057,6057,179.79,Paytm,Completed,2023-09-28 19:31:30
6058,6058,360.91,Cash,Completed,2024-05-26 20:16:59
6059,6059,175.82,UPI,Completed,2023-11-04 10:06:52
6060,6060,250.99,Paytm,Completed,2024-01-06 13:22:18
6061,6061,726.31,PayPal,Completed,2025-07-28 18:48:01
6062,6062,707.98,Credit Card,Completed,2023-10-24 10:35:06
6063,6063,425.87,PayPal,Completed,2024-05-30 23:35:27
6064,6064,82.27,Paytm,Completed,2024-08-29 17:30:36
6065,6065,249.55,PayPal,Completed,2024-09-26 11:20:19
6066,6066,268.31,Credit Card,Completed,2024-12-15 00:01:18
6067,6067,169.8,PayPal,Pending,2024-10-12 00:23:02
6068,6068,362.08,Paytm,Completed,2023-10-25 13:53:06
6069,6069,637.28,UPI,Completed,2025-05-04 03:42:33
6070,6070,461.65,Credit Card,Completed,2025-06-04 21:07:56
6071,6071,246.56,Credit Card,Completed,2024-01-19 10:41:21
6072,6072,137.33,Paytm,Completed,2024-11-10 10:56:18
6073,6073,161.54,Paytm,Completed,2025-06-17 10:02:52
6074,6074,246.75,Credit Card,Completed,2024-10-16 14:22:40
6075,6075,185.75,Cash,Completed,2023-09-10 23:30:35
6076,6076,436.26,PayPal,Completed,2025-04-17 23:10:56
6077,6077,283.29,Cash,Pending,2023-11-03 00:32:35
