trip_id,user_id,driver_id,start_location_id,end_location_id,start_time,end_time,trip_type,fare,distance_km,rating,status
6014,8205,3228,4792,889,2024-03-01 19:21:51,2024-03-01 19:40:51,UberPool,633.07,8.19,3.79,Completed
6015,9806,5726,4896,9778,2025-05-25 07:26:06,2025-05-25 07:44:06,UberX,205.28,17.71,4.4,Completed
6016,9201,3761,2854,292,2024-09-02 07:47:48,2024-09-02 08:12:48,UberX,165.94,1.17,4.5,Completed
6017,6719,7489,5058,3876,2024-03-12 07:00:12,2024-03-12 07:31:12,UberBlack,516.43,14.82,4.59,Completed
6018,8705,8427,3040,5136,2025-01-27 22:23:35,2025-01-27 23:04:35,UberPool,725.11,3.29,4.36,Completed
6019,6711,258,8791,9362,2025-02-13 15:58:34,2025-02-13 16:10:34,UberBlack,135.14,7.26,4.36,Completed
6020,8389,7614,3789,441,2024-07-09 01:53:02,2024-07-09 02:04:02,UberBlack,354.34,10.72,3.99,Completed
6021,4977,4503,8787,3500,2024-11-09 15:54:10,2024-11-09 16:00:10,UberPool,683.01,7.7,4.75,Completed
6022,8283,5076,5599,9218,2023-08-10 19:58:25,2023-08-10 20:14:25,UberX,596.63,5.54,4.2,Completed
6023,6157,2983,2048,5347,2024-11-10 04:00:55,2024-11-10 04:39:55,UberBlack,416.4,12.41,4.17,Completed
6024,3497,2511,5335,8298,2024-01-06 21:29:53,2024-01-06 22:10:53,UberBlack,142.23,1.87,3.74,Completed
6025,1331,5634,1229,2257,2024-12-23 07:28:25,2024-12-23 07:34:25,UberX,282.86,18.64,4.01,Cancelled
6026,476,7497,3117,3821,2025-04-02 18:58:58,2025-04-02 19:40:58,UberX,570.47,6.1,4.58,Completed
6027,9092,7722,8109,5792,2024-05-25 05:27:26,2024-05-25 05:50:26,UberX,346.66,5.12,4.49,Cancelled
6028,2856,7484,7176,6766,2025-01-02 22:47:29,2025-01-02 23:16:29,UberPool,212.96,18.84,4.97,Completed
6029,4023,5024,2947,1016,2024-02-10 22:02:42,2024-02-10 22:33:42,UberBlack,799.5,6.46,4.39,Completed
6030,172,4764,5178,8776,2024-05-31 23:27:45,2024-06-01 00:02:45,UberPool,788.67,4.95,3.97,Completed
6031,2851,1840,534,2407,2025-07-23 06:16:24,2025-07-23 06:26:24,UberX,52.92,6.28,3.61,Cancelled
6032,8243,8807,5273,7259,2024-06-12 20:30:48,2024-06-12 20:51:48,UberBlack,599.67,4.16,3.7,Completed
6033,4308,8907,4230,1599,2023-12-17 15:00:15,2023-12-17 15:29:15,UberPool,470.64,6.13,4.74,Cancelled
6034,6984,6182,7749,2647,2023-09-22 18:14:41,2023-09-22 18:55:41,UberPool,98.91,7.89,4.26,Completed
6035,9993,8663,2895,4809,2024-05-14 04:24:35,2024-05-14 04:56:35,UberBlack,411.97,9.57,4.62,Completed
6036,9225,9767,4470,8126,2024-07-20 08:30:20,2024-07-20 08:56:20,UberBlack,67.81,3.55,3.9,Cancelled
6037,7189,1742,5471,7725,2025-02-26 20:29:29,2025-02-26 20:36:29,UberBlack,88.3,4.96,3.6,No Show
6038,2980,3753,7772,2805,2025-01-23 23:00:26,2025-01-23 23:16:26,UberX,231.49,14.47,4.0,Completed
6039,3703,1780,4628,9087,2023-08-18 21:08:30,2023-08-18 21:23:30,UberBlack,421.73,9.41,4.9,Cancelled
6040,9603,9417,4893,1503,2025-04-29 21:37:08,2025-04-29 22:12:08,UberPool,790.56,16.98,4.4,Cancelled
6041,7498,9705,6791,4564,2024-02-28 17:04:21,2024-02-28 17:09:21,UberX,416.77,13.81,4.96,Completed
6042,6638,6337,7587,1046,2023-12-13 05:30:56,2023-12-13 05:50:56,UberX,528.3,12.82,4.05,Cancelled
6043,6908,2322,4571,1254,2024-07-21 11:09:37,2024-07-21 11:48:37,UberX,381.84,16.47,4.3,Completed
6044,7098,9335,8586,6694,2024-10-02 18:26:31,2024-10-02 18:35:31,UberBlack,308.76,17.34,4.95,Completed
6045,2748,5056,3195,2619,2024-07-21 14:21:18,2024-07-21 14:33:18,UberBlack,467.69,3.1,4.59,No Show
6046,8843,6867,478,7109,2025-07-02 23:09:18,2025-07-02 23:33:18,UberBlack,669.3,8.69,4.89,Cancelled
6047,2495,3578,2471,3179,2024-07-15 11:10:03,2024-07-15 11:34:03,UberPool,478.84,14.39,4.9,Cancelled
6048,191,9325,8366,4095,2025-03-19 01:07:10,2025-03-19 01:28:10,UberPool,558.63,1.78,4.29,Cancelled
6049,2997,4612,8849,6268,2023-11-04 21:04:47,2023-11-04 21:11:47,UberX,186.82,17.19,4.63,Completed
6050,4058,2993,3464,717,2025-02-18 01:29:03,2025-02-18 01:54:03,UberBlack,610.41,14.88,3.69,Completed
6051,2990,932,3379,1076,2023-09-24 08:35:42,2023-09-24 08:42:42,UberX,647.53,13.94,4.32,Completed
6052,9914,6272,1104,9969,2023-12-28 20:40:25,2023-12-28 20:57:25,UberBlack,366.57,3.31,4.93,Completed
6053,4993,6176,771,2127,2025-07-08 15:08:56,2025-07-08 15:23:56,UberX,95.37,7.47,4.94,Completed
6054,784,711,2666,6876,2024-07-29 15:22:19,2024-07-29 15:38:19,UberX,593.58,19.48,4.1,Completed
6055,3912,5321,6621,2261,2025-06-25 04:34:26,2025-06-25 04:58:26,UberPool,447.48,10.53,3.9,Completed
6056,2614,1964,9163,7254,2024-09-04 22:39:36,2024-09-04 23:02:36,UberX,487.68,9.95,4.09,Completed
6057,3091,6994,5195,5824,2023-09-28 19:10:30,2023-09-28 19:31:30,UberX,179.79,3.15,4.73,Completed
6058,9982,9744,2061,1490,2024-05-26 19:54:59,2024-05-26 20:16:59,UberX,360.91,2.65,3.69,Completed
6059,9397,3356,1909,3556,2023-11-04 09:43:52,2023-11-04 10:06:52,UberBlack,175.82,17.34,3.84,Completed
6060,7125,582,1662,38,2024-01-06 12:44:18,2024-01-06 13:22:18,UberBlack,250.99,4.81,4.91,Completed
6061,2575,1762,842,1294,2025-07-28 18:24:01,2025-07-28 18:48:01,UberPool,726.31,15.56,4.03,Completed
6062,2352,6223,6142,7362,2023-10-24 10:13:06,2023-10-24 10:35:06,UberX,707.98,14.15,3.65,Completed
6063,3476,4839,5881,6525,2024-05-30 23:21:27,2024-05-30 23:35:27,UberPool,425.87,17.37,4.04,Completed
6064,3971,9136,5604,7101,2024-08-29 17:12:36,2024-08-29 17:30:36,UberX,82.27,6.39,4.46,Completed
6065,8856,4306,7969,6811,2024-09-26 10:46:19,2024-09-26 11:20:19,UberBlack,249.55,6.25,4.86,Completed
6066,6725,814,2146,6119,2024-12-14 23:52:18,2024-12-15 00:01:18,UberBlack,268.31,5.12,4.72,Completed
6067,8382,1196,4635,8757,2024-10-11 23:46:02,2024-10-12 00:23:02,UberX,169.8,2.25,4.61,Completed
6068,2226,554,8880,8564,2023-10-25 13:33:06,2023-10-25 13:53:06,UberBlack,362.08,12.05,4.08,Completed
6069,4366,6105,5359,4304,2025-05-04 02:58:33,2025-05-04 03:42:33,UberPool,637.28,18.09,4.69,Completed
6070,1714,3388,5045,8771,2025-06-04 20:57:56,2025-06-04 21:07:56,UberPool,461.65,7.32,4.46,Completed
6071,3044,6380,6131,1082,2024-01-19 10:35:21,2024-01-19 10:41:21,UberX,246.56,3.81,4.99,Completed
6072,4641,4962,21,2689,2024-11-10 10:41:18,2024-11-10 10:56:18,UberX,137.33,13.92,4.82,Completed
6073,9585,1919,2196,1885,2025-06-17 09:34:52,2025-06-17 10:02:52,UberX,161.54,1.27,4.87,Completed
6074,5711,7010,6943,8374,2024-10-16 13:57:40,2024-10-16 14:22:40,UberPool,246.75,14.92,3.8,Completed
6075,8476,7647,9826,7729,2023-09-10 23:18:35,2023-09-10 23:30:35,UberPool,185.75,17.4,4.46,Completed
6076,1113,7728,513,6971,2025-04-17 22:37:56,2025-04-17 23:10:56,UberBlack,436.26,7.49,4.17,Completed
6077,1266,6453,6374,8617,2023-11-02 23:55:35,2023-11-03 00:32:35,UberPool,283.29,17.15,3.78,Completed
6078,9679,6597,3389,7727,2025-01-19 05:53:46,2025-01-19 06:27:46,UberPool,244.93,15.2,4.6,Completed
6079,2904,7695,3632,6810,2024-07-14 21:06:00,2024-07-14 21:31:00,UberPool,426.15,11.31,4.1,Completed
6080,1739,9700,3973,4285,2024-09-05 20:56:40,2024-09-05 21:03:40,UberX,456.62,3.76,3.65,Completed
6081,2274,308,1371,1280,2024-05-21 18:56:09,2024-05-21 19:15:09,UberBlack,727.69,16.71,4.52,Completed
6082,8349,7327,8477,3842,2024-04-13 19:53:21,2024-04-13 20:33:21,UberX,678.93,3.91,3.95,Completed
6083,4916,9333,203,8868,2024-06-29 11:29:00,2024-06-29 12:05:00,UberPool,166.06,10.32,4.76,Completed
6084,9421,5877,298,9142,2024-05-29 11:31:48,2024-05-29 12:11:48,UberBlack,610.02,4.4,3.58,Completed
6085,7109,9812,4630,6601,2024-04-18 17:05:17,2024-04-18 17:41:17,UberBlack,456.59,3.87,4.26,Completed
6086,9684,8037,4545,1664,2024-07-24 10:33:22,2024-07-24 11:06:22,UberPool,717.46,16.65,4.05,Completed
6087,6026,4077,8195,9457,2023-12-04 22:49:49,2023-12-04 22:59:49,UberX,261.8,16.38,3.92,Cancelled
6088,7403,5990,2474,8681,2023-09-02 22:43:49,2023-09-02 22:54:49,UberPool,181.62,6.0,4.28,Completed
6089,7266,8596,6172,3127,2023-08-21 18:25:16,2023-08-21 18:39:16,UberBlack,712.19,12.58,4.67,Completed
6090,8080,4528,4974,3953,2024-07-20 11:11:48,2024-07-20 11:50:48,UberPool,471.65,19.32,4.14,Completed
6091,1868,33,2600,3695,2025-02-04 04:33:20,2025-02-04 04:56:20,UberPool,209.41,19.07,3.78,Cancelled
6092,5699,5705,2486,6619,2023-10-12 06:45:29,2023-10-12 07:27:29,UberPool,698.33,12.26,4.13,Completed
6093,8240,9536,1816,3248,2024-12-08 02:25:50,2024-12-08 02:36:50,UberBlack,97.51,2.79,4.01,Completed
6094,6813,6985,5685,8851,2025-05-09 08:43:02,2025-05-09 08:53:02,UberPool,428.06,18.24,4.24,No Show
6095,8519,765,6035,5163,2025-04-09 08:58:18,2025-04-09 09:25:18,UberX,679.4,17.8,4.54,Completed
6096,4469,7493,3081,4789,2025-04-06 15:03:12,2025-04-06 15:42:12,UberBlack,368.7,2.32,3.8,No Show
6097,4161,4060,1072,6542,2023-12-06 11:54:52,2023-12-06 12:08:52,UberBlack,682.73,8.21,3.73,Completed
6098,1193,9496,1776,6497,2025-03-15 06:35:04,2025-03-15 07:06:04,UberBlack,115.07,13.67,4.9,Completed
6099,1554,1452,7215,4496,2023-09-10 11:05:03,2023-09-10 11:16:03,UberBlack,68.1,6.83,3.8,Completed
6100,6783,2088,447,8264,2024-08-30 15:36:57,2024-08-30 16:07:57,UberPool,184.25,13.48,4.31,Completed
6101,9308,144,398,1988,2025-08-01 05:06:07,2025-08-01 05:13:07,UberPool,464.3,15.71,3.87,Completed
6102,350,549,5990,2865,2023-09-28 23:41:27,2023-09-29 00:05:27,UberBlack,523.57,17.67,4.33,Completed
6103,14,775,3400,8221,2024-01-30 14:20:09,2024-01-30 14:35:09,UberPool,118.34,17.29,4.6,Completed
6104,1732,5465,988,1949,2024-02-12 19:09:01,2024-02-12 19:28:01,UberBlack,175.83,17.98,4.88,Completed
6105,2157,3251,7747,9848,2025-01-20 00:05:02,2025-01-20 00:12:02,UberPool,571.08,2.02,4.18,Completed
6106,8721,5372,2211,2911,2023-12-19 01:48:06,2023-12-19 02:06:06,UberX,210.58,4.95,4.92,Completed
6107,1031,5922,8856,33,2024-03-12 15:48:08,2024-03-12 16:24:08,UberX,662.04,17.25,3.52,Completed
6108,9987,5768,5426,5250,2023-11-02 02:19:01,2023-11-02 03:03:01,UberBlack,124.43,15.57,3.99,Completed
6109,7763,3524,2621,2004,2025-04-30 23:57:20,2025-05-01 00:19:20,UberX,56.04,16.39,4.04,Completed
6110,6974,4653,221,6392,2023-12-01 01:13:29,2023-12-01 01:36:29,UberBlack,738.93,18.57,4.61,Cancelled
6111,5502,7246,5482,2632,2024-04-10 07:04:43,2024-04-10 07:13:43,UberX,320.73,16.41,4.96,Completed
6112,1881,7318,3073,6400,2024-03-14 01:36:12,2024-03-14 02:20:12,UberPool,530.77,2.26,4.74,Completed
6113,5233,9918,1192,3466,2024-10-18 04:52:27,2024-10-18 05:14:27,UberX,784.4,1.59,3.82,Completed
6114,8299,8849,3276,3217,2024-06-30 14:56:20,2024-06-30 15:38:20,UberBlack,565.84,5.43,3.51,Cancelled
6115,6220,4348,1082,6074,2023-08-09 04:24:20,2023-08-09 04:52:20,UberPool,791.86,5.09,4.59,Completed
6116,677,8122,2609,5323,2023-10-18 18:45:58,2023-10-18 19:05:58,UberX,425.03,17.38,3.74,Completed
6117,7064,7398,1713,8452,2025-02-17 14:24:54,2025-02-17 14:46:54,UberPool,407.02,8.18,4.59,Completed
6118,109,5421,5544,452,2024-01-13 03:11:03,2024-01-13 03:56:03,UberPool,201.03,18.95,4.69,Completed
6119,1931,6275,2803,3123,2024-02-08 00:00:24,2024-02-08 00:07:24,UberPool,679.55,9.03,3.55,Cancelled
6120,8695,2900,790,7526,2024-03-31 22:04:07,2024-03-31 22:38:07,UberX,170.74,2.61,4.78,Completed
6121,2493,4478,5617,1283,2024-09-24 22:45:35,2024-09-24 23:01:35,UberPool,281.81,9.4,3.87,Completed
6122,1867,4126,3536,1928,2025-03-14 10:06:12,2025-03-14 10:22:12,UberPool,151.54,8.51,4.2,Completed
6123,7115,9999,7798,1500,2024-05-15 18:58:17,2024-05-15 19:29:17,UberBlack,61.33,7.3,4.38,Completed
6124,4771,5500,6522,2120,2025-03-27 01:00:51,2025-03-27 01:15:51,UberPool,437.28,14.09,3.68,Cancelled
6125,2734,1502,9938,2558,2025-01-11 02:27:20,2025-01-11 03:01:20,UberPool,656.21,8.24,4.16,Completed
6126,5798,9918,8817,7500,2023-12-30 23:49:34,2023-12-31 00:31:34,UberX,85.49,4.74,4.02,Completed
6127,8303,7596,6509,4517,2024-06-04 00:44:38,2024-06-04 01:00:38,UberPool,194.77,12.71,3.8,Completed
6128,9090,7169,7748,7951,2024-09-16 12:10:04,2024-09-16 12:19:04,UberPool,772.9,3.43,4.4,Completed
6129,7929,769,1067,5229,2023-10-22 03:19:21,2023-10-22 03:54:21,UberPool,253.46,12.36,4.08,Completed
6130,5756,4924,3304,6342,2024-10-18 22:57:13,2024-10-18 23:07:13,UberX,786.69,6.98,3.79,Completed
6131,5514,1639,5662,1830,2025-03-20 02:46:17,2025-03-20 03:15:17,UberPool,697.39,2.41,4.0,Completed
6132,3254,2044,4730,2714,2025-04-26 00:26:04,2025-04-26 00:42:04,UberBlack,653.2,9.01,3.75,Completed
6133,6983,1880,5454,1120,2023-09-19 06:03:53,2023-09-19 06:35:53,UberPool,66.19,1.11,4.73,Completed
6134,68,5885,7553,2902,2024-10-31 16:16:49,2024-10-31 16:35:49,UberBlack,442.43,12.22,4.87,Completed
6135,5388,7159,8235,2301,2024-09-25 07:35:23,2024-09-25 08:16:23,UberX,602.56,15.0,4.75,Completed
6136,2476,4712,539,8158,2024-08-20 14:47:32,2024-08-20 14:57:32,UberX,59.04,18.63,3.73,Cancelled
6137,5718,6217,3617,533,2025-04-26 13:17:26,2025-04-26 13:36:26,UberPool,497.02,19.54,3.99,Completed
6138,3959,860,8830,4634,2024-07-26 01:49:26,2024-07-26 02:12:26,UberBlack,313.05,1.72,4.76,Completed
6139,4019,8625,5763,1217,2025-05-05 00:07:12,2025-05-05 00:39:12,UberX,396.51,1.92,4.93,Completed
6140,1427,6591,6217,6152,2024-07-01 21:52:31,2024-07-01 22:14:31,UberX,466.44,13.98,4.61,Completed
6141,9914,4846,2973,4054,2024-08-07 01:38:48,2024-08-07 02:17:48,UberBlack,438.31,14.98,3.75,Cancelled
6142,207,5834,316,166,2024-03-16 11:43:35,2024-03-16 11:48:35,UberX,276.48,8.78,4.2,Completed
6143,8182,5517,8334,9475,2024-10-19 07:57:57,2024-10-19 08:27:57,UberX,221.02,9.11,4.22,Completed
6144,1308,4477,6844,2228,2024-06-21 09:27:51,2024-06-21 09:57:51,UberX,504.76,4.06,3.98,Completed
6145,8490,9967,3664,1068,2024-07-21 17:54:23,2024-07-21 18:21:23,UberX,55.95,9.91,4.44,Completed
6146,3492,6210,1662,2661,2023-10-09 00:30:22,2023-10-09 00:36:22,UberPool,240.94,4.14,4.29,No Show
6147,3898,7383,7335,5207,2025-06-08 15:45:47,2025-06-08 16:15:47,UberPool,433.93,8.79,4.84,Completed
6148,3038,1322,1035,8537,2024-10-19 01:39:45,2024-10-19 01:47:45,UberX,159.26,6.97,4.53,Completed
6149,4679,2610,3944,2426,2025-02-13 00:18:15,2025-02-13 00:52:15,UberBlack,617.65,8.04,3.79,Completed
6150,384,9350,4432,6416,2025-02-01 02:22:22,2025-02-01 02:53:22,UberX,569.69,15.2,4.26,Completed
6151,369,9501,2391,3769,2024-02-23 14:37:51,2024-02-23 14:49:51,UberBlack,245.1,17.71,3.64,Completed
6152,6447,5819,6127,7755,2025-03-17 21:53:07,2025-03-17 21:59:07,UberX,144.09,8.55,4.31,Completed
6153,3734,8723,1760,2860,2025-07-22 23:02:06,2025-07-22 23:22:06,UberBlack,303.17,13.97,4.04,Completed
6154,8929,788,1112,1134,2024-08-25 10:10:02,2024-08-25 10:52:02,UberPool,396.17,16.3,3.53,Completed
6155,301,8964,8311,6025,2025-05-14 11:00:24,2025-05-14 11:43:24,UberPool,563.72,19.45,3.85,Completed
6156,8581,9120,2280,4550,2023-10-15 06:56:22,2023-10-15 07:41:22,UberX,270.9,9.26,4.62,Completed
6157,1158,8189,3716,4411,2023-11-26 02:03:22,2023-11-26 02:10:22,UberX,736.61,7.7,4.95,Completed
6158,7453,5278,4708,2368,2024-05-15 23:15:04,2024-05-15 23:32:04,UberPool,343.48,16.24,4.54,Completed
6159,312,8250,5811,5241,2025-05-27 16:24:58,2025-05-27 16:39:58,UberBlack,76.54,18.59,3.88,Completed
6160,9550,1526,7453,9505,2025-04-21 17:56:19,2025-04-21 18:32:19,UberPool,287.58,8.95,4.97,No Show
6161,136,1174,8235,5998,2023-09-06 23:35:52,2023-09-06 23:49:52,UberX,735.16,11.87,4.69,Completed
6162,9877,5169,5047,92,2025-01-25 01:33:48,2025-01-25 01:47:48,UberBlack,600.17,8.21,3.61,Completed
6163,367,7629,9453,1623,2024-10-23 09:24:27,2024-10-23 09:40:27,UberBlack,327.88,13.35,3.72,Completed
6164,3481,6884,1283,8095,2024-02-10 09:45:00,2024-02-10 10:16:00,UberPool,136.76,10.36,4.87,Completed
6165,3825,8444,1631,5478,2025-07-19 04:42:04,2025-07-19 05:16:04,UberX,679.26,16.67,4.04,No Show
6166,1008,6734,6481,5117,2024-08-06 09:12:19,2024-08-06 09:33:19,UberX,506.69,5.25,4.33,Completed
6167,4695,7279,4257,6166,2023-09-21 08:19:38,2023-09-21 08:52:38,UberPool,512.8,14.2,4.15,Cancelled
6168,4996,1282,8061,7655,2025-04-17 15:50:54,2025-04-17 16:29:54,UberX,699.28,13.53,4.77,Completed
6169,14,9427,2529,4080,2023-09-04 06:20:20,2023-09-04 06:40:20,UberPool,57.28,4.17,4.22,Completed
6170,8984,5931,3396,2516,2024-11-16 12:54:05,2024-11-16 13:07:05,UberBlack,58.53,17.48,4.7,Completed
6171,2124,8381,1176,2195,2023-10-27 04:26:50,2023-10-27 04:54:50,UberX,419.94,16.68,4.08,Completed
6172,1769,363,7432,5081,2023-10-08 06:16:20,2023-10-08 06:56:20,UberBlack,357.14,18.16,4.29,Cancelled
6173,8891,9828,762,6478,2023-11-03 01:07:12,2023-11-03 01:41:12,UberBlack,773.85,3.54,4.75,Completed
6174,9987,1851,6875,6727,2024-06-17 00:49:49,2024-06-17 01:28:49,UberX,279.27,12.36,3.72,Completed
6175,2822,1209,2787,3084,2025-02-22 12:50:20,2025-02-22 13:16:20,UberX,354.66,12.8,4.04,No Show
6176,8021,9771,9724,499,2024-04-06 18:38:50,2024-04-06 19:08:50,UberBlack,652.69,15.15,4.59,Completed
6177,3769,7227,3356,9382,2024-01-06 02:35:48,2024-01-06 02:45:48,UberBlack,137.75,10.79,4.61,Completed
6178,4968,2907,8513,2377,2025-04-14 01:24:42,2025-04-14 01:43:42,UberBlack,376.24,10.92,5.0,Completed
6179,8319,8269,2930,9564,2025-06-20 08:40:18,2025-06-20 09:18:18,UberX,233.84,1.23,3.89,No Show
6180,3350,8400,4904,5010,2024-08-09 05:21:38,2024-08-09 05:57:38,UberBlack,265.87,9.29,4.41,Completed
6181,9935,3697,2810,9389,2024-08-10 23:48:43,2024-08-11 00:02:43,UberPool,342.46,3.29,3.79,Cancelled
6182,8338,4281,9083,1678,2025-07-05 16:46:22,2025-07-05 17:10:22,UberBlack,634.78,14.48,3.94,Completed
6183,4317,3506,2724,2418,2024-04-17 02:37:17,2024-04-17 02:55:17,UberX,449.53,8.87,4.23,Completed
6184,6892,3220,9354,342,2024-03-12 19:35:11,2024-03-12 19:56:11,UberX,762.3,8.2,3.99,Completed
6185,5435,2730,1379,6687,2024-06-26 03:35:16,2024-06-26 04:12:16,UberPool,255.11,13.5,3.61,Cancelled
6186,9175,6803,2738,5699,2025-06-23 04:41:58,2025-06-23 05:17:58,UberX,634.93,9.16,4.13,Completed
6187,3544,419,7434,4806,2023-12-18 01:44:02,2023-12-18 02:11:02,UberX,157.59,14.06,4.45,Completed
6188,8118,4557,9683,817,2024-10-12 04:07:31,2024-10-12 04:47:31,UberBlack,109.89,15.44,4.4,Completed
6189,2331,9188,523,9848,2024-03-26 08:33:09,2024-03-26 08:48:09,UberBlack,792.75,14.66,3.62,Completed
6190,2531,4158,2222,3898,2023-09-05 06:55:11,2023-09-05 07:08:11,UberX,545.53,8.01,4.74,Completed
6191,9407,7252,1085,6313,2024-06-07 14:51:51,2024-06-07 14:58:51,UberX,88.27,4.62,4.61,Completed
6192,3854,6444,921,2964,2023-10-26 11:59:26,2023-10-26 12:16:26,UberBlack,446.35,15.43,4.49,Completed
6193,9476,2155,75,1164,2024-05-31 02:56:09,2024-05-31 03:01:09,UberPool,576.7,12.08,4.77,Completed
6194,8802,7391,9170,804,2024-12-30 15:50:14,2024-12-30 16:22:14,UberPool,158.07,17.61,4.35,Completed
6195,3432,7123,4334,2601,2024-01-12 04:31:27,2024-01-12 04:45:27,UberX,651.71,10.11,4.65,Completed
6196,5909,9359,1455,7797,2025-02-23 02:17:50,2025-02-23 02:22:50,UberBlack,585.05,8.81,4.89,Completed
6197,5784,7422,9392,6023,2023-12-26 12:43:05,2023-12-26 13:19:05,UberPool,398.61,10.99,3.86,Completed
6198,7048,5916,3132,2284,2025-02-06 03:55:35,2025-02-06 04:15:35,UberX,787.6,13.76,3.6,Completed
6199,7228,6550,2450,6356,2025-04-05 07:52:30,2025-04-05 08:37:30,UberX,681.83,10.18,3.75,Completed
6200,1008,1830,6932,8222,2025-03-02 09:56:03,2025-03-02 10:08:03,UberBlack,542.19,6.9,3.88,Completed
6201,4352,4584,5743,2341,2024-08-30 05:45:57,2024-08-30 06:30:57,UberBlack,631.29,15.15,4.16,Completed
6202,6513,5009,9089,3720,2025-06-21 07:40:29,2025-06-21 07:51:29,UberPool,469.98,3.25,4.02,Completed
6203,7069,6092,5706,3751,2025-06-28 07:33:26,2025-06-28 07:57:26,UberPool,656.21,5.99,3.57,Completed
6204,171,3431,1923,3739,2024-01-12 21:17:20,2024-01-12 21:32:20,UberBlack,578.03,10.3,3.52,Completed
6205,604,3541,750,7318,2024-10-25 04:07:51,2024-10-25 04:17:51,UberPool,266.58,6.81,4.86,Completed
6206,1648,6343,7504,7628,2025-06-05 10:51:13,2025-06-05 10:57:13,UberPool,589.68,11.13,4.13,Completed
6207,4231,2911,4136,6329,2024-06-21 20:52:44,2024-06-21 21:00:44,UberX,157.13,12.18,4.64,No Show
6208,4425,135,8630,2746,2024-08-20 14:39:15,2024-08-20 14:49:15,UberX,743.84,4.88,4.21,Completed
6209,4555,7752,9176,3970,2024-07-16 02:23:25,2024-07-16 02:47:25,UberBlack,476.18,11.54,3.88,Completed
6210,4358,7494,9434,2831,2025-07-26 21:05:47,2025-07-26 21:37:47,UberX,573.71,13.19,3.86,Completed
6211,9468,8557,8958,4258,2024-05-17 04:15:40,2024-05-17 04:27:40,UberPool,679.58,10.06,4.59,Completed
6212,5027,3628,2768,4997,2025-01-19 05:53:49,2025-01-19 06:03:49,UberPool,101.58,11.44,4.31,Completed
6213,9082,8302,7752,2315,2025-05-03 18:04:04,2025-05-03 18:25:04,UberPool,471.76,17.92,4.84,Completed
6214,8049,6578,6680,9007,2025-04-24 09:12:00,2025-04-24 09:35:00,UberBlack,562.79,5.17,3.52,Completed
6215,7167,2965,6664,250,2024-08-25 09:17:21,2024-08-25 09:29:21,UberBlack,798.58,5.02,4.94,Completed
6216,2646,3320,5813,1138,2023-12-27 21:15:12,2023-12-27 21:38:12,UberBlack,323.15,1.55,3.59,Completed
6217,4627,5974,2973,4156,2025-07-16 18:07:17,2025-07-16 18:27:17,UberPool,135.07,2.15,3.66,Completed
6218,7456,2091,8291,428,2024-11-19 21:13:32,2024-11-19 21:54:32,UberX,685.43,10.75,3.55,Completed
6219,2957,6315,34,4055,2024-09-27 02:40:35,2024-09-27 02:55:35,UberX,407.51,19.66,3.86,Completed
6220,7078,3968,2453,9301,2025-07-11 12:18:54,2025-07-11 13:00:54,UberX,81.98,15.08,3.94,Completed
6221,2593,1344,9410,7882,2024-05-10 02:41:47,2024-05-10 03:13:47,UberPool,239.79,3.46,3.56,Completed
6222,8790,5406,6028,3758,2025-06-23 11:48:07,2025-06-23 12:06:07,UberBlack,687.01,7.03,4.69,Completed
6223,6783,4700,8993,8897,2024-02-19 02:14:39,2024-02-19 02:24:39,UberX,197.86,2.95,3.57,Completed
6224,8698,855,6877,8872,2023-08-17 21:43:09,2023-08-17 22:26:09,UberX,550.96,17.82,4.11,Completed
6225,442,7428,3559,6751,2024-07-31 10:12:38,2024-07-31 10:22:38,UberX,372.36,5.37,4.01,Completed
6226,2566,6352,9391,3394,2024-12-30 12:12:38,2024-12-30 12:53:38,UberBlack,737.21,12.88,4.24,Cancelled
6227,318,8679,2112,740,2023-10-30 11:36:31,2023-10-30 12:13:31,UberBlack,691.64,4.34,3.94,Cancelled
6228,4822,8603,7532,9731,2024-03-24 03:05:41,2024-03-24 03:48:41,UberBlack,703.19,10.15,4.2,Completed
6229,2918,450,7441,2691,2024-10-23 22:55:05,2024-10-23 23:16:05,UberBlack,106.27,10.97,4.95,Completed
6230,2397,6136,2504,5562,2025-02-02 12:05:11,2025-02-02 12:37:11,UberX,405.24,6.81,3.62,Completed
6231,7906,6245,8129,4664,2024-11-03 20:48:26,2024-11-03 21:26:26,UberX,545.97,17.57,4.64,Completed
6232,7958,5129,7226,3925,2025-02-26 02:47:03,2025-02-26 02:53:03,UberBlack,593.75,13.18,4.97,Completed
6233,4391,2703,3650,746,2023-10-06 06:28:21,2023-10-06 06:53:21,UberBlack,325.04,19.09,3.62,Completed
6234,2166,8220,6123,4614,2024-10-09 22:23:57,2024-10-09 22:40:57,UberPool,346.61,18.77,4.22,Completed
6235,6081,7731,6342,2180,2024-11-18 18:20:23,2024-11-18 18:50:23,UberX,509.08,8.36,4.34,Completed
6236,9756,445,2348,2888,2025-01-12 07:07:49,2025-01-12 07:17:49,UberX,221.6,7.41,4.5,Completed
6237,7937,2659,808,2155,2023-10-22 13:30:47,2023-10-22 13:49:47,UberX,421.44,12.86,3.79,Completed
6238,2634,3549,2349,399,2024-07-07 22:07:08,2024-07-07 22:28:08,UberPool,400.7,5.19,3.91,Completed
