performance_id,driver_id,trip_count,average_rating,cancellation_rate,complaints_count,created_at
5755,5755,541,4.9,0.09,9,01-01-2025 1.44
5757,5757,733,4.16,0.08,18,06-10-2024 2.56
5760,5760,145,4.47,0.08,4,11-01-2025 16.58
5761,5761,566,4.64,0.02,18,12-10-2024 5.52
5762,5762,919,4.38,0.04,8,10-03-2025 23.21
5763,5763,149,3.86,0.11,1,23-01-2025 14.56
5764,5764,953,4.27,0.06,6,17-10-2024 10.45
5765,5765,858,4.35,0.06,3,27-11-2024 8.46
5768,5768,205,3.93,0.08,13,23-07-2025 0.07
5772,5772,162,4.03,0.02,20,22-11-2024 6.33
5774,5774,907,4.17,0.11,7,02-03-2025 4.14
5775,5775,690,4.86,0.14,14,02-02-2025 2.28
5779,5779,833,4.22,0.06,16,04-01-2025 6.40
5780,5780,142,4.74,0.09,17,05-06-2025 7.32
5781,5781,214,4.11,0.1,18,24-09-2024 19.58
5782,5782,700,4.4,0.06,17,07-09-2024 21.18
5786,5786,146,4.37,0.03,11,12-03-2025 8.19
5788,5788,742,4.98,0.09,8,23-07-2025 1.33
5791,5791,509,4.74,0.02,13,24-04-2025 11.33
5792,5792,343,4.24,0.02,20,24-02-2025 2.30
5796,5796,448,4.91,0.14,12,25-09-2024 2.47
5799,5799,984,4.14,0.12,6,01-06-2025 1.39
5800,5800,201,3.87,0.07,5,02-09-2024 22.38
5801,5801,571,4.19,0.12,2,06-09-2024 1.48
5803,5803,416,4.15,0.1,8,24-04-2025 10.12
5805,5805,678,4.67,0.15,0,02-10-2024 5.40
5806,5806,395,4.89,0,18,12-09-2024 14.49
5807,5807,348,4.14,0.05,1,12-02-2025 9.25
5809,5809,562,3.98,0.11,18,27-06-2025 10.45
5810,5810,125,4.62,0.11,19,16-02-2025 22.12
5811,5811,163,4.92,0.05,19,04-08-2025 13.16
5814,5814,681,4.97,0.03,16,13-12-2024 8.46
5819,5819,973,4.39,0.04,10,21-03-2025 15.25
5821,5821,245,4.4,0.07,3,09-05-2025 22.55
5824,5824,233,4.83,0.13,11,08-08-2024 20.11
5827,5827,377,4.39,0.02,5,20-04-2025 12.39
5829,5829,762,4.69,0.02,7,03-05-2025 19.22
5830,5830,117,3.82,0.12,15,12-09-2024 12.02
5831,5831,647,4.37,0.02,17,25-09-2024 16.37
5833,5833,644,4.24,0.07,7,28-06-2025 20.31
5834,5834,545,4.16,0.13,15,08-01-2025 22.38
5835,5835,782,4.36,0.03,0,19-04-2025 16.05
5836,5836,252,4.21,0.04,7,09-08-2024 2.04
5838,5838,707,4.78,0.1,17,30-09-2024 21.18
5840,5840,782,3.92,0.15,10,06-12-2024 11.22
5841,5841,511,4.96,0.14,12,28-10-2024 12.57
5846,5846,990,4.28,0.13,2,05-10-2024 3.00
5848,5848,967,4.97,0.02,4,10-06-2025 1.18
5849,5849,385,4.26,0.14,15,17-11-2024 6.51
5852,5852,689,3.9,0.06,6,07-03-2025 7.00
5853,5853,276,4.66,0.12,6,25-11-2024 4.53
5855,5855,917,4.97,0.06,6,11-08-2024 1.23
5857,5857,412,4.32,0.01,12,18-12-2024 20.25
5858,5858,974,4.59,0.1,1,20-03-2025 3.50
5859,5859,845,4.81,0.13,12,25-05-2025 0.31
5861,5861,140,4.91,0.03,17,21-03-2025 19.42
5862,5862,581,4.95,0,1,04-07-2025 5.41
5864,5864,441,3.85,0.04,5,20-09-2024 2.57
5868,5868,891,4.88,0.04,7,11-11-2024 22.52
5870,5870,876,4.06,0.13,6,14-02-2025 8.07
5872,5872,951,4.61,0.11,8,15-07-2025 21.00
5875,5875,144,4.48,0.11,0,15-08-2024 12.59
5876,5876,642,4.67,0.14,8,23-03-2025 5.47
5877,5877,950,5,0.09,8,29-05-2025 2.29
5878,5878,383,4.9,0.1,11,01-10-2024 19.55
5884,5884,340,4.85,0.14,5,20-05-2025 6.34
5885,5885,854,4.58,0.05,16,06-01-2025 3.19
5894,5894,371,3.86,0.07,8,01-08-2025 0.24
5895,5895,919,4.63,0.09,5,28-12-2024 4.42
5896,5896,126,4.53,0.07,20,26-08-2024 8.26
5898,5898,952,4.5,0.13,17,29-12-2024 12.35
5899,5899,791,4.65,0.14,13,20-11-2024 7.37
5900,5900,936,4.89,0.01,2,30-05-2025 17.24
5901,5901,228,4.83,0.06,3,03-03-2025 1.42
5904,5904,637,4.83,0.02,4,19-06-2025 3.50
5905,5905,698,4.95,0.14,0,17-07-2025 18.53
5906,5906,156,4.92,0.1,1,01-10-2024 13.00
5907,5907,885,3.85,0.07,4,02-08-2025 10.06
5908,5908,814,4.34,0.13,12,21-10-2024 13.31
5910,5910,485,4.41,0.07,19,23-04-2025 14.52
5911,5911,587,4.15,0.01,17,12-02-2025 7.36
5914,5914,136,4.59,0.13,3,27-03-2025 23.16
5916,5916,937,4.85,0.07,19,28-12-2024 16.55
5918,5918,490,4.47,0.07,6,10-09-2024 13.37
5920,5920,603,3.9,0.11,2,06-07-2025 4.26
5922,5922,240,4.22,0.15,17,30-04-2025 4.04
5923,5923,670,4.94,0.11,12,29-10-2024 15.56
5924,5924,489,4.25,0.07,13,27-12-2024 9.34
5925,5925,877,4.96,0.07,18,11-02-2025 22.16
5928,5928,783,4.38,0.01,4,21-02-2025 15.27
5931,5931,910,4.16,0.14,18,13-10-2024 23.18
5934,5934,172,4.95,0.03,17,10-01-2025 7.32
5938,5938,622,3.92,0.02,7,18-05-2025 4.08
5940,5940,919,4.12,0.03,20,07-09-2024 0.41
5941,5941,265,3.83,0.12,14,30-04-2025 20.12
5943,5943,923,4,0,13,03-08-2025 16.04
5947,5947,554,3.8,0.04,3,25-06-2025 13.40
5948,5948,330,3.98,0.02,7,10-03-2025 0.41
5950,5950,806,4.35,0.03,13,19-10-2024 5.36
5952,5952,320,4.74,0.05,15,06-10-2024 6.59
5953,5953,246,4.67,0.11,9,17-03-2025 5.56
5954,5954,784,4.68,0.11,5,23-11-2024 23.52
5956,5956,312,4.64,0.01,15,05-09-2024 14.48
5962,5962,506,4.24,0.07,13,02-09-2024 16.20
5964,5964,114,4.52,0.11,1,09-09-2024 6.48
5967,5967,903,4.76,0.05,3,09-05-2025 9.25
5968,5968,608,4.35,0.11,12,30-05-2025 18.24
5969,5969,273,4.71,0.1,3,14-06-2025 9.04
5971,5971,233,4.18,0.02,1,19-05-2025 13.30
5973,5973,554,4.91,0.06,18,11-01-2025 12.00
5974,5974,142,3.85,0.11,11,26-02-2025 5.39
5975,5975,217,3.95,0.03,19,15-01-2025 23.53
5976,5976,186,4.89,0.13,0,31-12-2024 13.09
5977,5977,826,4.29,0.03,12,03-08-2025 17.48
5979,5979,618,4.87,0.1,1,10-04-2025 6.27
5981,5981,199,4.63,0.14,15,29-07-2025 0.26
5983,5983,144,4.23,0.01,1,08-06-2025 6.32
5986,5986,298,4.02,0.01,11,30-03-2025 10.31
5990,5990,500,4.96,0.09,5,24-02-2025 18.39
5991,5991,795,3.89,0.02,1,13-05-2025 21.53
5995,5995,505,4.56,0.11,8,27-03-2025 22.36
5996,5996,307,4.18,0.06,5,14-08-2024 22.49
5998,5998,433,4.5,0.04,12,12-03-2025 8.22
6001,6001,292,4.23,0.09,7,02-12-2024 16.39
6002,6002,246,4.27,0.05,19,05-07-2025 14.04
6003,6003,213,4.75,0.08,13,25-03-2025 14.29
6004,6004,482,4.02,0.04,4,01-07-2025 12.37
6005,6005,499,4.49,0.11,13,17-12-2024 21.43
6006,6006,488,4.87,0.11,5,09-06-2025 5.34
6009,6009,733,5,0.04,0,19-06-2025 13.37
6010,6010,774,4.48,0.1,7,05-05-2025 0.52
6015,6015,322,4.8,0,2,03-09-2024 11.48
6018,6018,505,3.94,0.04,5,19-01-2025 15.05
6022,6022,558,3.92,0.03,9,18-02-2025 20.07
6025,6025,213,3.85,0.14,8,16-05-2025 3.47
6027,6027,469,4.25,0.06,12,24-08-2024 15.59
6028,6028,162,4.63,0.15,4,17-06-2025 22.10
6029,6029,445,4.34,0.01,19,03-07-2025 7.17
6030,6030,557,4.6,0.03,9,28-11-2024 23.57
6031,6031,871,4.65,0.02,8,13-08-2024 12.17
6032,6032,872,3.9,0.04,15,16-12-2024 9.57
6033,6033,639,4.75,0.07,9,20-08-2024 0.16
6037,6037,330,4.8,0.07,15,05-05-2025 8.02
6038,6038,230,4.22,0.15,14,30-03-2025 23.15
6039,6039,479,4.09,0.06,8,09-10-2024 0.16
6041,6041,143,4.2,0,1,07-05-2025 1.00
6044,6044,147,4.97,0.11,20,05-10-2024 22.39
6045,6045,343,4.67,0.07,8,11-02-2025 0.52
6047,6047,896,4.34,0.11,17,27-01-2025 4.47
6049,6049,727,4.91,0.06,1,09-10-2024 6.51
6051,6051,890,4.86,0.11,3,28-02-2025 9.01
6053,6053,269,3.88,0.13,13,03-01-2025 22.33
6054,6054,963,4.64,0.08,1,20-01-2025 23.58
6055,6055,459,4.6,0.07,9,09-11-2024 18.26
6056,6056,561,4.94,0.08,5,29-06-2025 12.52
6058,6058,143,4.05,0.1,13,14-07-2025 0.50
6064,6064,320,4.12,0.06,17,02-06-2025 9.55
6065,6065,535,4.91,0.06,15,23-11-2024 19.01
6067,6067,978,3.97,0.12,19,19-12-2024 18.00
6069,6069,905,4.93,0.1,19,17-07-2025 6.43
6071,6071,842,4.17,0.04,14,10-04-2025 0.05
6072,6072,375,4.42,0.12,15,02-11-2024 4.06
6073,6073,771,4.81,0.08,20,04-08-2025 0.17
6074,6074,824,4.65,0.01,15,16-08-2024 23.25
6076,6076,346,4.26,0.14,12,08-08-2024 10.07
6078,6078,585,4.95,0.14,9,19-06-2025 14.13
6079,6079,166,4.16,0.13,7,19-11-2024 11.02
6080,6080,130,4.69,0.01,9,12-02-2025 7.04
6082,6082,383,3.83,0.14,0,22-08-2024 14.24
6084,6084,941,4.34,0.06,14,29-10-2024 5.22
6086,6086,397,3.82,0.01,0,07-06-2025 17.52
6087,6087,374,4.97,0.12,1,21-09-2024 14.28
6088,6088,433,3.9,0.06,0,09-05-2025 5.01
6089,6089,958,4,0.03,11,14-03-2025 9.40
6090,6090,585,4.03,0.14,5,22-11-2024 12.35
6091,6091,735,4.72,0.12,13,30-04-2025 21.48
6092,6092,513,4.35,0.08,7,28-07-2025 5.53
6093,6093,359,4.56,0.04,2,15-09-2024 3.51
6096,6096,543,4.05,0,3,30-12-2024 13.48
6100,6100,643,4.73,0.08,15,30-11-2024 3.12
6101,6101,450,4.51,0.14,19,13-05-2025 1.29
6103,6103,697,3.87,0.07,9,11-05-2025 17.30
6105,6105,580,4.1,0.12,15,18-11-2024 12.33
6109,6109,832,4.33,0.06,6,13-11-2024 18.32
6110,6110,730,4.16,0.03,9,19-10-2024 14.02
6114,6114,246,4.96,0.08,6,01-11-2024 4.04
6116,6116,428,3.86,0.09,7,25-06-2025 14.03
6117,6117,925,4.92,0.12,0,22-06-2025 11.49
6118,6118,672,4.22,0.01,15,09-12-2024 18.39
6121,6121,422,4.26,0.13,2,06-03-2025 4.36
6122,6122,112,4.73,0.04,9,20-06-2025 19.40
6125,6125,841,4.9,0.09,11,01-06-2025 0.49
6126,6126,159,4.7,0.09,2,28-11-2024 17.23
6127,6127,431,4.52,0.08,1,16-10-2024 3.15
6128,6128,102,4.14,0.01,0,29-11-2024 15.54
6132,6132,696,4.68,0.04,6,19-01-2025 3.33
6133,6133,435,4.82,0.15,2,22-01-2025 17.42
6134,6134,549,4,0.1,11,19-05-2025 6.50
6135,6135,135,4.29,0.07,2,27-08-2024 8.42
6136,6136,596,3.83,0.01,17,10-06-2025 18.19
6138,6138,643,4.58,0.1,4,05-06-2025 0.28
6139,6139,494,4.1,0.08,12,06-03-2025 12.11
6141,6141,640,4.85,0.11,19,21-07-2025 3.11
6143,6143,919,4.67,0.11,6,19-11-2024 17.14
6146,6146,299,4.96,0.01,6,05-05-2025 7.19
6148,6148,571,4.34,0.12,17,04-12-2024 12.16
6149,6149,684,4.6,0.06,1,09-08-2024 10.03
6150,6150,463,4.75,0.08,16,19-11-2024 11.48
6153,6153,773,3.84,0.02,16,04-11-2024 17.39
6155,6155,970,4.94,0.04,2,10-02-2025 10.37
6156,6156,795,4.76,0.14,14,15-06-2025 16.08
6159,6159,215,3.99,0.06,20,20-10-2024 16.42
6161,6161,438,4.53,0.01,13,26-07-2025 3.19
6163,6163,633,4.97,0.08,1,08-02-2025 9.43
6165,6165,996,4.43,0.02,5,31-08-2024 16.26
6166,6166,108,4.9,0.04,19,17-04-2025 8.01
6167,6167,237,4.87,0.14,1,22-09-2024 21.19
6168,6168,726,3.82,0.03,19,10-12-2024 1.57
6169,6169,638,4.2,0.07,20,05-01-2025 19.58
6170,6170,265,4.06,0.12,2,03-07-2025 12.35
6171,6171,403,4.63,0.12,7,16-03-2025 9.39
6173,6173,937,3.82,0.13,20,12-05-2025 21.08
6174,6174,281,4,0.05,7,21-07-2025 23.04
6176,6176,573,4.86,0.11,6,04-03-2025 14.32
6177,6177,955,4.96,0.05,19,06-09-2024 11.49
6178,6178,784,4.9,0.1,13,12-09-2024 2.37
6182,6182,112,4.81,0.13,18,09-08-2024 1.48
6183,6183,602,4.64,0.05,9,06-05-2025 9.59
6185,6185,505,3.93,0.04,0,10-11-2024 14.17
6186,6186,783,4.09,0.07,5,03-02-2025 5.34
6187,6187,625,3.81,0.09,19,10-04-2025 11.25
6189,6189,139,3.99,0.07,15,25-11-2024 7.06
6191,6191,852,3.89,0.03,17,15-06-2025 19.43
6192,6192,887,4.14,0.04,3,01-03-2025 20.36
6193,6193,568,4.99,0.13,13,17-06-2025 9.41
6195,6195,292,4.43,0.11,7,14-12-2024 7.05
6197,6197,334,4.26,0.08,18,06-07-2025 14.09
6200,6200,912,4.68,0.02,2,18-07-2025 18.48
6204,6204,638,3.84,0.01,8,04-11-2024 22.19
6206,6206,360,4.49,0.13,16,30-05-2025 5.43
6209,6209,938,4.71,0.11,11,15-09-2024 4.19
6210,6210,842,4.84,0.12,19,19-02-2025 1.33
6212,6212,464,4.68,0.04,1,18-07-2025 5.05
6213,6213,457,4.02,0.04,19,23-09-2024 12.35
6217,6217,623,4.54,0.04,3,29-11-2024 23.02
6218,6218,548,4.77,0.12,9,02-05-2025 2.43
6223,6223,117,4.29,0.03,16,13-01-2025 3.21
6224,6224,577,4.36,0.14,0,09-06-2025 0.43
6225,6225,164,4.81,0.15,3,03-05-2025 8.06
6226,6226,927,4.1,0.14,3,21-06-2025 22.46
6227,6227,424,4.82,0.07,9,04-02-2025 4.41
6228,6228,321,4.48,0.07,19,28-08-2024 7.37
6231,6231,452,3.86,0,15,13-09-2024 9.01
6233,6233,484,4.52,0.14,17,29-01-2025 7.39
6234,6234,471,3.89,0.14,14,16-02-2025 5.10
6235,6235,714,4.81,0.09,3,10-03-2025 15.18
6236,6236,128,4.15,0.13,9,12-09-2024 8.41
6239,6239,220,3.86,0.06,9,02-11-2024 17.07
6240,6240,326,4.26,0.13,15,23-07-2025 1.24
6242,6242,590,4.35,0,3,13-06-2025 2.09
6244,6244,555,4.94,0,7,21-12-2024 15.28
6245,6245,892,4.67,0.04,19,05-04-2025 11.05
6248,6248,357,4.23,0.1,0,15-11-2024 8.01
6249,6249,815,4.09,0.14,10,28-10-2024 7.06
6250,6250,100,4.42,0.09,4,26-09-2024 15.04
6251,6251,291,4.35,0.08,13,04-09-2024 16.51
6252,6252,357,4.78,0.13,8,28-02-2025 5.30
6254,6254,328,4.69,0.05,9,01-07-2025 13.28
6255,6255,653,3.82,0.12,17,31-05-2025 0.48
6257,6257,142,4.61,0.14,3,02-09-2024 9.05
6259,6259,534,4.64,0.12,10,20-06-2025 7.06
6260,6260,868,4.15,0.14,8,25-09-2024 7.19
6263,6263,456,4.82,0.1,4,15-01-2025 2.44
6264,6264,706,3.97,0.07,1,25-11-2024 16.50
6265,6265,290,4.91,0.07,14,17-09-2024 9.24
6268,6268,839,4.34,0.04,5,17-12-2024 15.49
6270,6270,818,4.87,0.14,12,21-08-2024 14.28
6272,6272,415,3.86,0.15,14,18-07-2025 5.45
6274,6274,969,4.25,0.12,2,28-01-2025 19.18
6275,6275,956,4.57,0.02,13,30-03-2025 17.16
6278,6278,763,4.57,0.11,13,10-12-2024 8.32
6281,6281,355,4.41,0,7,10-01-2025 11.31
6285,6285,946,4.9,0.15,11,11-02-2025 0.07
6286,6286,162,3.98,0.11,18,04-07-2025 13.28
6287,6287,375,4.54,0.12,0,28-05-2025 14.29
6290,6290,764,4.9,0.14,18,19-06-2025 8.30
6292,6292,948,4.28,0.14,14,22-12-2024 22.48
6293,6293,433,4.09,0.1,0,08-04-2025 2.15
6294,6294,982,4.58,0.13,1,08-04-2025 12.23
6295,6295,164,4.32,0.06,3,31-01-2025 21.38
6296,6296,413,4.74,0.1,9,17-01-2025 20.38
6298,6298,944,4.85,0.14,12,13-03-2025 14.48
6299,6299,923,4.47,0.12,17,01-06-2025 14.13
6300,6300,270,4.74,0.12,1,31-08-2024 20.19
6302,6302,879,4.9,0.11,15,24-06-2025 5.30
6303,6303,834,4.06,0,20,29-04-2025 6.49
6305,6305,784,4.05,0.05,19,13-10-2024 9.18
6306,6306,342,4.02,0.01,17,22-08-2024 19.42
6307,6307,119,4.15,0.14,4,14-09-2024 10.11
6310,6310,572,4.05,0.02,17,31-10-2024 3.43
6311,6311,458,4.81,0.12,18,08-07-2025 20.30
6315,6315,229,4.11,0.09,16,10-12-2024 18.18
6316,6316,647,4.54,0.07,17,18-02-2025 6.49
6317,6317,829,4.37,0.09,18,27-10-2024 15.11
6321,6321,748,3.88,0.04,8,25-11-2024 8.12
6324,6324,456,4.1,0.05,5,06-10-2024 7.05
6325,6325,385,4.35,0.1,8,29-09-2024 11.31
6327,6327,659,3.9,0.11,1,10-07-2025 16.28
6328,6328,450,4.79,0.07,19,14-03-2025 21.16
6329,6329,408,4.41,0.07,17,18-02-2025 4.43
6330,6330,651,4.41,0.03,18,29-09-2024 10.28
6331,6331,413,4.14,0.08,2,27-07-2025 15.44
6332,6332,369,4.16,0.03,9,31-12-2024 6.18
6333,6333,179,4.37,0.14,8,04-06-2025 14.52
6336,6336,283,4.83,0.06,3,26-04-2025 1.02
6337,6337,693,4.36,0.01,11,24-03-2025 22.06
6340,6340,340,4.58,0.1,20,10-01-2025 9.18
6342,6342,203,3.83,0.06,5,11-09-2024 9.59
6343,6343,983,4.84,0.09,9,23-03-2025 5.35
6345,6345,782,4.41,0.01,19,15-04-2025 14.01
6348,6348,675,4.48,0.11,3,07-12-2024 22.42
6349,6349,509,4.83,0.1,5,05-07-2025 2.17
6350,6350,746,3.93,0.13,0,15-07-2025 15.23
6352,6352,845,3.96,0.08,20,04-04-2025 22.29
6354,6354,557,4.08,0.07,3,10-10-2024 0.05
6355,6355,551,4.81,0.04,10,11-12-2024 22.29
6356,6356,788,4.35,0.05,18,12-11-2024 1.09
6357,6357,753,4.3,0.14,19,28-12-2024 6.30
6359,6359,919,4.56,0.09,13,03-08-2025 11.59
6361,6361,677,4.39,0.01,15,24-02-2025 19.18
6365,6365,157,3.86,0.14,9,22-01-2025 21.07
6366,6366,317,4.47,0.08,11,28-09-2024 8.51
6368,6368,717,4.81,0.13,10,18-02-2025 0.26
6369,6369,580,3.99,0.11,17,12-09-2024 13.19
6371,6371,281,4.91,0.06,11,18-10-2024 14.47
6372,6372,339,3.82,0.06,15,19-01-2025 6.35
6373,6373,221,3.9,0.11,17,23-09-2024 10.42
6374,6374,320,3.97,0.13,20,01-10-2024 0.41
6377,6377,171,4.31,0.05,10,22-01-2025 17.35
6378,6378,752,4.41,0.13,19,16-01-2025 11.29
6380,6380,405,4.33,0.13,16,02-02-2025 1.53
6381,6381,942,4.39,0.01,16,16-03-2025 17.59
6382,6382,229,4.32,0.01,5,10-10-2024 2.06
6383,6383,465,4.95,0.07,1,25-01-2025 12.09
6384,6384,921,4.2,0.09,11,08-05-2025 21.32
6390,6390,705,3.85,0.11,16,16-03-2025 2.17
6392,6392,156,4.81,0.06,20,22-08-2024 7.47
6393,6393,701,4.59,0.05,8,22-04-2025 7.00
6396,6396,338,4.33,0.03,15,13-12-2024 21.51
6397,6397,289,4.51,0.07,3,04-08-2025 7.38
6398,6398,190,4.77,0.14,16,12-11-2024 14.59
6399,6399,590,4.97,0.15,18,02-09-2024 0.18
6400,6400,623,4.47,0.1,16,23-07-2025 17.25
6402,6402,269,4.7,0,4,25-10-2024 20.40
6405,6405,548,4.88,0.12,11,13-07-2025 13.49
6406,6406,396,4.69,0.04,15,16-10-2024 15.38
6407,6407,430,3.85,0.06,1,18-09-2024 23.50
6410,6410,749,4.62,0.09,4,22-01-2025 11.41
6413,6413,487,4.98,0,3,20-03-2025 14.25
6414,6414,123,4.19,0.02,20,19-05-2025 14.31
6418,6418,193,4.4,0.05,15,22-11-2024 13.48
6421,6421,191,3.92,0.07,3,21-05-2025 16.37
6422,6422,488,4.17,0.14,19,18-01-2025 12.18
6423,6423,273,4.92,0.05,15,03-10-2024 9.48
6424,6424,528,4.87,0.1,8,07-11-2024 3.43
6425,6425,451,4.77,0,8,16-06-2025 0.52
6426,6426,853,3.83,0.08,0,26-02-2025 8.48
6432,6432,635,3.91,0.09,0,06-11-2024 14.23
6433,6433,764,4.52,0.01,16,27-04-2025 9.53
6434,6434,631,4.49,0.08,17,10-01-2025 7.19
6436,6436,881,4.02,0.13,9,07-04-2025 13.30
6437,6437,546,4.96,0.13,19,23-10-2024 9.03
6440,6440,379,4.84,0.01,17,10-01-2025 18.50
6441,6441,183,4.03,0.05,19,17-03-2025 6.10
6442,6442,890,4.26,0.12,18,02-07-2025 16.05
6443,6443,555,4.94,0.09,13,05-08-2024 17.15
6444,6444,624,3.84,0.07,10,15-12-2024 22.23
6446,6446,280,4.57,0.11,3,05-08-2024 7.57
6448,6448,773,4.64,0.13,20,09-02-2025 10.28
6453,6453,123,3.84,0.14,10,29-10-2024 0.24
6456,6456,974,4.16,0.12,6,30-08-2024 19.01
6460,6460,375,4.19,0.08,5,03-12-2024 5.04
6462,6462,983,4.21,0.09,15,18-11-2024 8.33
6463,6463,281,4.51,0.06,15,18-05-2025 19.15
6464,6464,368,4.92,0.02,8,10-09-2024 5.42
6465,6465,830,4.96,0.02,14,28-09-2024 15.40
6469,6469,199,4.89,0.06,17,14-08-2024 11.20
6470,6470,263,4.85,0.07,7,26-11-2024 1.41
6473,6473,144,4.42,0.07,9,22-01-2025 7.52
6476,6476,463,4.87,0.02,5,28-11-2024 15.30
6477,6477,514,4.69,0.13,20,08-01-2025 10.57
6478,6478,784,4.91,0.04,0,09-11-2024 15.57
6480,6480,627,4.82,0.09,7,23-03-2025 20.26
6481,6481,815,4.59,0.12,17,10-12-2024 20.07
6482,6482,739,4.34,0.14,6,14-10-2024 1.17
6483,6483,273,4.13,0.02,10,12-11-2024 7.03
6484,6484,329,4.45,0.05,14,30-06-2025 1.57
6490,6490,218,4.44,0.11,4,08-01-2025 13.03
6492,6492,945,3.9,0.02,5,13-06-2025 14.31
6493,6493,656,3.97,0.11,3,06-04-2025 20.58
6494,6494,489,4.35,0.06,10,14-04-2025 1.18
6495,6495,857,4.26,0.05,14,01-01-2025 22.08
6496,6496,240,4.52,0.07,1,18-10-2024 0.17
6497,6497,844,4.86,0.14,12,13-05-2025 2.24
6503,6503,114,4.98,0.1,2,29-09-2024 19.17
6505,6505,475,4.35,0.03,5,06-09-2024 17.31
6506,6506,186,4.16,0.1,0,29-05-2025 6.41
6507,6507,427,4.5,0.07,15,03-01-2025 6.56
6509,6509,844,4.2,0.03,19,12-08-2024 10.45
6510,6510,766,4.51,0.1,20,24-10-2024 20.35
6511,6511,689,4.2,0.12,0,28-07-2025 13.15
6512,6512,299,4.44,0.08,12,15-02-2025 18.43
6514,6514,368,3.99,0.07,0,05-08-2024 23.19
6515,6515,521,4.95,0.03,0,21-02-2025 20.53
6516,6516,824,4.1,0.1,10,13-07-2025 6.39
6517,6517,245,4.96,0.05,2,05-08-2024 3.07
6518,6518,724,3.93,0.06,8,25-01-2025 0.55
6523,6523,617,4.17,0.13,1,28-10-2024 0.35
6524,6524,418,4.94,0.11,7,12-06-2025 1.05
6525,6525,120,4.84,0.02,15,04-01-2025 17.01
6533,6533,234,4.8,0.08,13,10-04-2025 16.26
6539,6539,772,3.84,0.01,13,19-04-2025 12.54
6540,6540,105,4.9,0.13,8,10-07-2025 23.43
6541,6541,462,4.3,0.14,4,07-12-2024 16.20
6542,6542,662,4.43,0.13,13,12-09-2024 9.11
6543,6543,743,4.67,0.06,10,06-09-2024 12.58
6544,6544,245,4.2,0.07,11,18-07-2025 16.28
6547,6547,298,4.41,0,0,25-10-2024 10.17
6548,6548,985,4.46,0.05,18,19-10-2024 17.57
6550,6550,995,4.41,0.08,17,05-10-2024 20.07
6553,6553,213,4.55,0.02,11,30-01-2025 8.18
6554,6554,652,4.95,0.06,13,24-07-2025 12.41
6556,6556,254,4.01,0.15,3,16-11-2024 1.47
6561,6561,626,4.37,0.1,16,15-11-2024 15.48
6562,6562,999,4.57,0.07,1,27-03-2025 22.25
6564,6564,882,4.95,0.04,4,03-02-2025 10.23
6566,6566,658,3.8,0.04,14,10-04-2025 7.34
6567,6567,463,4.52,0.12,8,27-12-2024 2.19
6569,6569,702,4.04,0.15,7,20-08-2024 2.08
6571,6571,184,3.86,0.14,1,20-09-2024 6.18
6572,6572,569,4.23,0.05,15,22-07-2025 23.27
6574,6574,992,3.84,0.14,8,01-12-2024 7.07
6576,6576,528,4,0.06,16,24-02-2025 6.12
6578,6578,576,3.89,0.06,7,16-10-2024 4.20
6579,6579,342,4.81,0.08,3,04-08-2025 7.47
6580,6580,702,3.8,0.03,6,24-05-2025 6.26
6582,6582,272,4.18,0.01,11,09-09-2024 3.22
6583,6583,650,4.56,0.1,13,22-05-2025 8.27
6584,6584,565,4.12,0.13,20,15-02-2025 5.34
6588,6588,561,4.15,0.05,10,28-02-2025 3.13
6589,6589,243,4.04,0.01,14,20-08-2024 11.24
6591,6591,636,3.85,0.12,10,02-05-2025 4.02
6592,6592,116,3.83,0.1,18,12-07-2025 11.52
6597,6597,386,4.91,0.09,13,05-06-2025 1.49
6599,6599,568,3.97,0.07,10,12-03-2025 23.46
6601,6601,217,4.48,0.02,3,22-01-2025 22.14
6604,6604,547,4.87,0.14,8,30-03-2025 14.18
6605,6605,515,4.16,0.12,16,18-08-2024 10.10
6607,6607,549,4.87,0.13,1,08-04-2025 9.53
6608,6608,634,3.92,0.14,5,30-08-2024 20.16
6610,6610,369,3.98,0.15,12,17-11-2024 14.36
6611,6611,133,4.06,0.11,12,29-06-2025 20.01
6612,6612,554,3.99,0.09,19,07-11-2024 10.20
6614,6614,831,4.37,0.12,1,07-07-2025 15.28
6615,6615,495,4.12,0.1,2,29-07-2025 12.01
6616,6616,452,3.88,0.08,12,12-02-2025 9.22
6617,6617,327,4.7,0.03,20,09-11-2024 4.54
6619,6619,733,3.97,0.12,20,16-05-2025 13.11
6621,6621,940,3.98,0.04,4,31-05-2025 8.03
6624,6624,774,4.19,0.03,20,23-12-2024 19.42
6625,6625,817,4.52,0.1,11,27-01-2025 8.48
6626,6626,636,4.54,0.14,16,17-11-2024 11.41
6630,6630,147,4.48,0.09,11,09-08-2024 20.09
6631,6631,123,4.76,0.13,16,09-08-2024 2.01
6635,6635,808,4.5,0.12,0,24-07-2025 13.37
6637,6637,293,3.86,0.08,3,08-04-2025 21.32
6647,6647,346,4.05,0.03,1,12-09-2024 23.35
6649,6649,770,4.4,0.03,9,27-07-2025 11.29
6651,6651,926,3.93,0.06,4,25-09-2024 11.53
6654,6654,899,4.47,0.05,14,04-10-2024 10.25
6655,6655,369,3.92,0.12,15,18-01-2025 7.56
6656,6656,889,4.4,0.04,0,31-10-2024 13.30
